Record Date,Parent ID,Classification ID,Classification Description,October Receipts and Outlays Amount,November Receipts and Outlays Amount,December Receipts and Outlays Amount,January Receipts and Outlays Amount,February Receipts and Outlays Amount,March Receipts and Outlays Amount,April Receipts and Outlays Amount,May Receipts and Outlays Amount,June Receipts and Outlays Amount,July Receipts and Outlays Amount,August Receipts and Outlays Amount,September Receipts and Outlays Amount,Current FYTD Receipt or Outlay Amount,Prior FYTD Receipt or Outlay Amount,Table Number,Source Line Number,Print Order Sequence Number,Line Code Number,Data Type Code,Record Type Code,Sequence Level Number,Sequence Number Code,Fiscal Year,Fiscal Quarter Number,Calendar Year,Calendar Quarter Number,Calendar Month Number,Calendar Day Number
2015-10-31,16516185,16516226,Department of the Treasury:,null,null,null,null,null,null,null,null,null,null,null,null,null,null,7,59,59,770,S,C,2,2.16,2016,1,2015,4,10,31
2015-10-31,16516185,16516230,Department of Veterans Affairs:,null,null,null,null,null,null,null,null,null,null,null,null,null,null,7,62,62,793,S,C,2,2.17,2016,1,2015,4,10,31
2015-10-31,16516230,16516231,Compensation and Pensions,12312784298.15,null,null,null,null,null,null,null,null,null,null,null,12312784298.15,11395334699.32,7,63,63,795,D,P,3,2.17.1,2016,1,2015,4,10,31
2015-10-31,16516230,16516232,National Service Life,68020358.09,null,null,null,null,null,null,null,null,null,null,null,68020358.09,81932881.66,7,64,64,796,D,P,3,2.17.2,2016,1,2015,4,10,31
2015-10-31,16516230,16516233,Other,8251866545.26,null,null,null,null,null,null,null,null,null,null,null,8251866545.26,7313773306.83,7,65,65,798,D,P,3,2.17.3,2016,1,2015,4,10,31
2015-10-31,16516185,16516234,Corps of Engineers,85774488.80,null,null,null,null,null,null,null,null,null,null,null,85774488.80,682269698.97,7,66,66,800,D,C,2,2.18,2016,1,2015,4,10,31
2015-10-31,16516185,16516235,Other Defense Civil Programs,9508453464.03,null,null,null,null,null,null,null,null,null,null,null,9508453464.03,11057374355.01,7,67,67,805,D,C,2,2.19,2016,1,2015,4,10,31
2015-10-31,16516275,16516277,(Off-Budget),65491594135.19,null,null,null,null,null,null,null,null,null,null,null,65491594135.19,null,7,102,104,1050,T,SL,4,2.31.1.2,2016,1,2015,4,10,31
2015-10-31,16516171,16516172,Employment and General Retirement,74381798747.46,null,null,null,null,null,null,null,null,null,null,null,74381798747.46,70394314090.02,7,5,5,70,D,RSG,3,1.3.1,2016,1,2015,4,10,31
2015-10-31,16516268,16516269,"Employer Share, Employee Retirement",-19208441576.47,null,null,null,null,null,null,null,null,null,null,null,-19208441576.47,-18818857262.95,7,95,97,970,D,UORG,3,2.30.1,2016,1,2015,4,10,31
2015-10-31,16516268,16516270,Interest Received by Trust Funds,3580331912.63,null,null,null,null,null,null,null,null,null,null,null,3580331912.63,10287793818.31,7,96,98,980,D,UORG,3,2.30.2,2016,1,2015,4,10,31
2015-10-31,16516268,16516271,Rents and Royalties on the Outer Continental Shelf Lands,11615686.52,null,null,null,null,null,null,null,null,null,null,null,11615686.52,-574264160.30,7,97,99,1000,D,UORG,3,2.30.3,2016,1,2015,4,10,31
2015-10-31,16516268,16516273,Other,-14.65,null,null,null,null,null,null,null,null,null,null,null,-14.65,-24.84,7,98,100,1010,D,UORG,3,2.30.4,2016,1,2015,4,10,31
2015-10-31,16516185,16516274,Totals This Year:,null,null,null,null,null,null,null,null,null,null,null,null,null,null,7,99,101,1020,S,SL,2,2.31,2016,1,2015,4,10,31
2015-10-31,16516274,16516275,Total Outlays,347578330203.66,null,null,null,null,null,null,null,null,null,null,null,347578330203.66,null,7,100,102,1030,T,SL,3,2.31.1,2016,1,2015,4,10,31
2015-10-31,16516275,16516276,(On-Budget),282086736068.47,null,null,null,null,null,null,null,null,null,null,null,282086736068.47,null,7,101,103,1040,T,SL,4,2.31.1.1,2016,1,2015,4,10,31
2015-10-31,16516278,16516280,(Off-Budget),-10379594135.19,null,null,null,null,null,null,null,null,null,null,null,-10379594135.19,null,7,105,107,1080,T,SL,4,2.31.2.2,2016,1,2015,4,10,31
2015-10-31,16516185,16516193,Department of Defense--Military Programs:,null,null,null,null,null,null,null,null,null,null,null,null,null,null,7,26,26,340,S,C,2,2.5,2016,1,2015,4,10,31
2015-10-31,16516193,16516202,Other,974168117.75,null,null,null,null,null,null,null,null,null,null,null,974168117.75,-609774255.26,7,35,35,395,D,P,3,2.5.9,2016,1,2015,4,10,31
2015-10-31,16516193,16516203,Total Department of Defense--Military Programs,57704523363.86,null,null,null,null,null,null,null,null,null,null,null,57704523363.86,60907805930.48,7,36,36,400,T,C,3,2.5.10,2016,1,2015,4,10,31
2015-10-31,16516185,16516204,Department of Education,3469606868.00,null,null,null,null,null,null,null,null,null,null,null,3469606868.00,5240640914.61,7,37,37,420,D,C,2,2.6,2016,1,2015,4,10,31
2015-10-31,16516185,16516205,Department of Energy,2543839823.68,null,null,null,null,null,null,null,null,null,null,null,2543839823.68,2459533590.53,7,38,38,430,D,C,2,2.7,2016,1,2015,4,10,31
2015-10-31,16516185,16516206,Department of Health and Human Services:,null,null,null,null,null,null,null,null,null,null,null,null,null,null,7,39,39,450,S,C,2,2.8,2016,1,2015,4,10,31
2015-10-31,16516208,16516209,Grants to States for Medicaid,32349028239.28,null,null,null,null,null,null,null,null,null,null,null,32349028239.28,28024069706.86,7,42,42,490,D,P,4,2.8.2.1,2016,1,2015,4,10,31
2015-10-31,16516208,16516210,Federal Hospital Insurance Trust Fund,30084893660.24,null,null,null,null,null,null,null,null,null,null,null,30084893660.24,28506890786.34,7,43,43,500,D,P,4,2.8.2.2,2016,1,2015,4,10,31
2015-10-31,16516208,16516212,Other,33999214206.26,null,null,null,null,null,null,null,null,null,null,null,33999214206.26,31015003259.17,7,45,45,530,D,P,4,2.8.2.4,2016,1,2015,4,10,31
2015-10-31,16516226,16516228,Interest on Treasury Debt Securities (Gross),16789501893.11,null,null,null,null,null,null,null,null,null,null,null,16789501893.11,8702204181.11,7,60,60,780,D,P,3,2.16.1,2016,1,2015,4,10,31
2015-10-31,16516226,16516229,Other,4479748712.92,null,null,null,null,null,null,null,null,null,null,null,4479748712.92,4562795728.54,7,61,61,790,D,P,3,2.16.2,2016,1,2015,4,10,31
2015-10-31,16516168,16516175,Excise Taxes,5577465263.80,null,null,null,null,null,null,null,null,null,null,null,5577465263.80,5915061568.20,7,8,8,100,D,RSG,2,1.4,2016,1,2015,4,10,31
2015-10-31,16516261,16516262,Off-Budget:,null,null,null,null,null,null,null,null,null,null,null,null,null,null,7,88,90,920,S,P,4,2.29.2.1,2016,1,2015,4,10,31
2015-10-31,16516253,16516267,Other,3135931302.72,null,null,null,null,null,null,null,null,null,null,null,3135931302.72,3368822138.13,7,93,95,940,D,A,3,2.29.4,2016,1,2015,4,10,31
2015-10-31,16516168,16516171,Social Insurance and Retirement Receipts:,null,null,null,null,null,null,null,null,null,null,null,null,null,null,7,4,4,50,S,RSG,2,1.3,2016,1,2015,4,10,31
2015-10-31,16516185,16516188,Department of Agriculture:,null,null,null,null,null,null,null,null,null,null,null,null,null,null,7,21,21,280,S,C,2,2.3,2016,1,2015,4,10,31
2015-09-30,15699708,15699716,Department of Defense--Military Programs:,null,null,null,null,null,null,null,null,null,null,null,null,null,null,7,26,26,340,S,C,2,2.5,2015,4,2015,3,09,30
2015-09-30,15699742,15699743,Unemployment Trust Fund,2972426898.79,1882212283.52,4000151028.06,3563345839.91,3377101082.54,3682488849.01,3137091963.19,2902933219.33,2884558171.45,2108871386.54,3010506607.74,3039039813.34,36560727143.42,47107185410.36,7,53,53,710,D,P,3,2.13.1,2015,4,2015,3,09,30
2015-09-30,15699705,15699706,(On-Budget),148871420975.74,128656730681.00,230050890329.70,226228143042.01,86973860861.22,145923984688.87,335528584956.40,140789137683.93,255321075526.10,159152940315.16,137291237302.01,290018444031.10,null,2284806450393.24,7,16,16,180,T,SLI,3,1.9.1,2015,4,2015,3,09,30
2015-09-30,15699742,15699744,Other,-2996603150.37,1412753789.46,1265146708.60,1482727472.88,1139244749.45,507618021.21,1390329521.51,797337363.13,963286800.77,1116826279.98,837859200.97,740762313.44,8657289071.03,9660930929.89,7,54,54,720,D,P,3,2.13.2,2015,4,2015,3,09,30
2015-09-30,15699708,15699709,Legislative Branch,377472150.20,336292010.64,376390005.71,364659836.88,305312706.83,428468722.37,350454108.48,320356671.73,329782402.09,353488778.04,430711643.03,355686173.76,4329075209.76,4155716240.78,7,19,19,210,D,C,2,2.1,2015,4,2015,3,09,30
2015-09-30,15699753,15699755,National Service Life,81932881.66,55923047.13,87686756.87,74262477.59,75115737.81,88957720.50,95385907.05,74814169.51,66939355.86,87676943.34,64727037.79,82083071.42,935505106.53,918571714.18,7,64,64,796,D,P,3,2.17.2,2015,4,2015,3,09,30
2015-09-30,15699711,15699713,Foreign Agricultural Service,262853220.20,45682917.31,49391234.72,48495634.30,154408408.96,95873407.77,242781544.91,97609999.41,62626792.58,165388205.60,74260063.33,72824315.34,1372195744.43,1281907940.95,7,23,23,310,D,B,3,2.3.2,2015,4,2015,3,09,30
2015-09-30,15699711,15699714,Other,12264354062.54,11620535585.68,12591456288.94,11476635803.72,10948812308.74,11771793055.52,10318628727.57,10236194123.71,10789617220.30,9993128076.36,9966342780.82,9062708637.94,131040206671.84,129417434576.88,7,24,24,320,D,P,3,2.3.3,2015,4,2015,3,09,30
2015-09-30,15699708,15699715,Department of Commerce,589707806.82,751990371.31,697015430.51,735359668.35,680402133.40,954150944.12,633790674.18,694294951.32,777841847.21,616834762.25,913437286.11,910697775.17,8955523650.75,7895857418.85,7,25,25,330,D,C,2,2.4,2015,4,2015,3,09,30
2015-09-30,15699716,15699722,Military Construction,705279590.37,705639064.46,892149495.58,586859115.23,557733931.03,696529648.79,694895440.74,668140593.82,710884208.63,694452987.12,651652365.74,551413658.57,8115630100.08,9834627329.98,7,32,32,375,D,B,3,2.5.6,2015,4,2015,3,09,30
2015-09-30,15699777,15699781,Deposit Insurance Fund,-166473504.04,190626407.78,-1998215908.81,263272770.22,-1529644998.16,-1208877203.60,-1451773455.33,-553371909.42,-2201811558.51,-152512693.14,-602872564.37,-1932189598.36,-11343844215.74,-11739150761.85,7,85,86,913,D,P,4,2.29.1.1,2015,4,2015,3,09,30
2015-09-30,15699716,15699723,Family Housing,89417550.10,82614668.29,105944474.13,100088888.93,79543135.94,91440971.20,117449605.80,72954113.99,88452709.27,125270120.01,108702883.43,135042099.85,1196921220.94,1350548883.12,7,33,33,380,D,B,3,2.5.7,2015,4,2015,3,09,30
2015-09-30,15699729,15699737,Other,-34056960198.21,-20619803909.65,-25707046439.27,-32148559572.13,-24028245327.83,-22105890443.36,-40391723616.05,-26433731490.98,-28955651839.46,-32454590002.07,-21763712734.00,-40166573264.99,-348832488838.00,-329681998931.30,7,47,47,570,D,P,3,2.8.4,2015,4,2015,3,09,30
2015-09-30,15699797,15699804,Total Borrowing from the Public,74090152250.84,64849321428.44,101554360054.29,-36838888628.80,88292842940.89,15322928845.52,-36024236208.69,-1137640886.51,22159369422.56,58192946855.07,-16187493669.65,2892217903.20,337165880307.16,797581090123.61,7,107,108,1086,T,SL,3,2.31.3,2015,4,2015,3,09,30
2015-09-30,15699797,15699805,Total-Outlays Prior Year,289513615976.27,317679064766.45,231820736580.68,306246918462.22,337880379499.53,252740569542.00,307383258231.10,329860032889.84,253127426153.20,309113491611.90,322924988723.63,245441413562.49,null,3503731895999.31,7,108,109,1090,T,SLI,3,2.31.4,2015,4,2015,3,09,30
2015-09-30,15699708,15699739,Department of Housing and Urban Development,2840209034.46,3022198983.40,2942730942.46,2743754138.26,3452139679.86,3285909705.63,7301109936.88,3166630252.16,2162427323.81,2892041128.75,2861110759.13,-1149483138.26,35520778746.54,38524304940.69,7,49,49,670,D,C,2,2.10,2015,4,2015,3,09,30
2015-09-30,15699805,15699806,(On-Budget),225420771129.53,250866550880.88,214254698627.77,244402610120.69,269430400151.29,183532150172.11,245855947245.20,260467906937.01,228599893639.21,247176840035.65,251907588319.55,175759499704.87,null,2797674856963.76,7,109,110,1100,T,SLI,4,2.31.4.1,2015,4,2015,3,09,30
2015-09-30,15699808,15699810,(Off-Budget),-14036844846.74,-13016513885.57,37424199296.79,7924691658.47,-11074979348.24,713370201.55,17180689014.10,-10292125994.03,43797542150.61,-6596651576.25,-14060400404.08,-8455507853.07,null,29507468413.54,7,113,114,1150,T,SLI,4,2.31.5.2,2015,4,2015,3,09,30
2015-09-30,15699708,15699740,Department of the Interior,614320362.04,956461812.69,943523070.14,865797505.54,1232446870.14,1289195924.86,857928883.36,820628056.32,1319156534.26,1003974407.72,853723480.59,1589816270.03,12346973177.69,11274996339.64,7,50,50,680,D,C,2,2.11,2015,4,2015,3,09,30
2015-09-30,15699691,15699705,Total--Receipts Prior Year,198927420975.74,182452730681.00,285041127579.40,295997143042.01,144348860861.22,215845774260.31,414236584956.40,199889137642.73,323646150190.70,214492940315.16,194248237302.01,351244850035.65,null,3020370957842.33,7,15,15,170,T,SLI,2,1.9,2015,4,2015,3,09,30
2015-09-30,15699708,15699741,Department of Justice,-6300794399.23,2665180361.18,8824507876.98,819306649.08,3575293140.33,3020368237.96,2218042322.56,2394975737.18,1882067563.65,2236969224.37,3024159601.07,2551259094.31,26911335409.44,28617385466.43,7,51,51,690,D,C,2,2.12,2015,4,2015,3,09,30
2015-09-30,15699708,15699753,Department of Veterans Affairs:,null,null,null,null,null,null,null,null,null,null,null,null,null,null,7,62,62,793,S,C,2,2.17,2015,4,2015,3,09,30
2015-09-30,15699716,15699719,International Reconstruction and Other Assistance,-7903.38,null,null,1615.00,null,null,null,null,null,null,null,null,-6288.38,1187995.08,7,29,29,363,D,B,3,2.5.3,2015,4,2015,3,09,30
2015-09-30,15699708,15699738,Department of Homeland Security,3964937753.96,3036154368.37,4753327343.64,3178430096.40,2769632344.49,4270374548.56,2666307410.46,2933592439.87,3459921547.39,3569320454.46,4151034450.63,3811204620.33,42564237378.56,43258541218.79,7,48,48,600,D,C,2,2.9,2015,4,2015,3,09,30
2015-09-30,15699776,15699784,Postal Service:,null,null,null,null,null,null,null,null,null,null,null,null,null,null,7,88,89,918,S,A,3,2.29.2,2015,4,2015,3,09,30
2015-09-30,15699691,15699700,Customs Duties,3485197343.13,2963835918.17,2791251024.33,3023384897.53,2525260684.55,2626601267.83,3429774741.68,2547830671.64,2941109731.27,3601679120.24,1907511205.82,3197759599.10,35041196205.29,33925821867.94,7,10,10,120,D,RSG,2,1.6,2015,4,2015,3,09,30
2015-09-30,15699691,15699701,Miscellaneous Receipts,11136244430.92,11793882294.83,19040300657.38,13176007999.81,7374338690.90,9326585586.05,10990189623.48,13902634772.00,9882219126.13,15395128998.24,11827314290.11,12449599790.59,146294446260.44,135021204631.21,7,11,11,130,D,RSG,2,1.7,2015,4,2015,3,09,30
2015-09-30,15699691,15699702,Total--Receipts This Year,212718687273.12,191436201539.20,335326986648.69,306742437759.99,139388383802.26,234187337903.69,471801240790.52,212385827417.69,342933053360.78,225493367467.68,210836837205.87,365472839746.24,3248723200915.73,null,7,12,12,140,T,SL,2,1.8,2015,4,2015,3,09,30
2015-09-30,15699708,15699759,Environmental Protection Agency,834915037.42,828508038.04,852617367.14,802759279.81,-650378257.73,608796813.37,377150820.14,479482802.13,725793698.54,704165884.20,690032401.75,751269762.41,7005113647.22,9400198606.12,7,68,68,810,D,C,2,2.20,2015,4,2015,3,09,30
2015-09-30,15699708,15699760,Executive Office of the President,27428168.08,28690905.73,33344222.06,40314216.04,29878808.84,35306286.98,34216961.71,-11471670463.81,11531038153.31,36240301.50,34172561.77,34974566.57,393934688.78,373278155.21,7,69,69,815,D,C,2,2.21,2015,4,2015,3,09,30
2015-09-30,15699762,15699763,International Security Assistance,721713296.33,1525343610.11,1156076535.51,2769182641.95,519267226.04,1228167959.93,468941503.61,452983863.45,644257651.24,490979085.78,2044345218.47,887108220.32,12908366812.74,11379880142.65,7,72,72,826,D,B,3,2.23.1,2015,4,2015,3,09,30
2015-09-30,15699708,15699772,Social Security Administration:,null,null,null,null,null,null,null,null,null,null,null,null,null,null,7,80,80,860,S,C,2,2.28,2015,4,2015,3,09,30
2015-09-30,15699708,15699711,Department of Agriculture:,null,null,null,null,null,null,null,null,null,null,null,null,null,null,7,21,21,280,S,C,2,2.3,2015,4,2015,3,09,30
2015-09-30,15699784,15699785,Off-Budget:,null,null,null,null,null,null,null,null,null,null,null,null,null,null,7,89,90,920,S,P,4,2.29.2.1,2015,4,2015,3,09,30
2015-09-30,15699691,15699698,Excise Taxes,5915061568.20,7269609695.51,6567463940.29,6688986788.31,6412000875.46,6559086463.71,6172073108.03,7402515205.58,7100125840.03,6879097142.02,7765613610.38,23547313986.25,98278948223.77,93367563729.66,7,8,8,100,D,RSG,2,1.4,2015,4,2015,3,09,30
2015-09-30,15699784,15699788,Other,70751000.00,null,null,null,28999343.79,null,null,null,null,-6700893.98,6506872.86,null,99556322.67,78330888.13,7,92,93,924,D,P,4,2.29.2.2,2015,4,2015,3,09,30
2015-09-30,15699708,15699727,Department of Education,5240640914.61,4780654091.97,5503734206.42,4296480611.36,8712431835.49,6925387734.38,5159019349.69,5088694888.60,14705545987.27,13716117244.45,6445087017.75,9457484551.27,90031278433.26,59608714854.93,7,37,37,420,D,C,2,2.6,2015,4,2015,3,09,30
2015-09-30,15699708,15699728,Department of Energy,2459533590.53,1862665253.54,2258992461.93,1873575586.04,1719255801.45,2208204248.22,2322768057.68,1890628257.11,2278828827.27,2309265549.44,1682448420.65,2558162029.40,25424328083.26,23638375822.65,7,38,38,430,D,C,2,2.7,2015,4,2015,3,09,30
2015-09-30,15699731,15699735,Other,31015003259.17,17212781144.01,23260493203.82,29128693535.22,20206705194.20,18890512586.45,33577317537.23,22719972259.73,25666070851.04,29048155151.70,25318060732.41,32053248496.58,308097013951.56,280668263504.00,7,45,45,530,D,P,4,2.8.2.4,2015,4,2015,3,09,30
2015-09-30,15699708,15699770,Office of Personnel Management,8202224321.98,7066460875.15,7357905626.84,7279934335.20,8316783488.42,7462127917.98,8165581166.66,7165932421.95,7293519663.99,7735101823.08,7525772500.92,8164103932.43,91735448074.60,87918875151.24,7,78,78,850,D,C,2,2.26,2015,4,2015,3,09,30
2015-09-30,15699708,15699771,Small Business Administration,58161290.50,65388758.83,69429059.11,63978099.56,-1550147834.23,85415605.95,69003141.59,58905555.87,78524491.45,61025491.25,93883048.84,100490122.52,-745943168.76,193718124.58,7,79,79,855,D,C,2,2.27,2015,4,2015,3,09,30
2015-09-30,15699708,15699749,Department of the Treasury:,null,null,null,null,null,null,null,null,null,null,null,null,null,null,7,59,59,770,S,C,2,2.16,2015,4,2015,3,09,30
2015-09-30,15699785,15699787,Other,50395737.00,29495.92,null,208162948.18,2684.25,null,null,3234.56,null,-134086.37,13052.43,21380.25,258494446.22,255728107.51,7,91,92,922,D,P,5,2.29.2.1.2,2015,4,2015,3,09,30
2015-09-30,15699762,15699767,Other,105817495.23,75428919.81,606822601.37,516137435.59,-237923539.42,310373785.11,-869252507.57,-118190736.92,-250105038.15,-800324333.33,-1355773783.61,-154176372.66,-2171166074.55,-1010810816.65,7,75,75,829,D,P,3,2.23.4,2015,4,2015,3,09,30
2015-09-30,15699708,15699768,National Aeronautics and Space Administration,1415342606.51,1330032965.84,2328891283.45,1276326097.70,1207558103.14,1542914187.82,1293619782.61,1232255319.80,1937111627.31,1479435261.78,1472501844.16,1755723280.23,18271712360.35,17092542483.53,7,76,76,840,D,C,2,2.24,2015,4,2015,3,09,30
2015-09-30,15699708,15699769,National Science Foundation,477127192.64,474375009.11,502556931.00,483226170.45,495283040.32,538335982.81,550667916.24,531398041.67,612548372.12,759022494.11,714425135.92,697597265.20,6836563551.59,7054154243.94,7,77,77,845,D,C,2,2.25,2015,4,2015,3,09,30
2015-09-30,15699801,15699802,(On-Budget),-111050177138.97,-43347044713.11,-31294816108.35,-23754600764.27,-180321391705.43,-56127542897.70,138513948261.33,-72283221610.16,6202452188.13,-140804383610.06,-50397388954.61,98467588784.03,-466196578269.17,null,7,105,106,1070,T,SL,4,2.31.2.1,2015,4,2015,3,09,30
