Record Date,Parent ID,Classification ID,Classification Description,Current Month Gross Receipts Amount,Current Month Refund Amount,Current Month Net Receipts Amount,Current Fiscal Year to Date Gross Receipts Amount,Current Fiscal Year to Date Refund Amount,Current Fiscal Year to Date Net Receipts Amount,Prior Fiscal Year to Date Gross Receipts Amount,Prior Fiscal Year to Date Refund Amount,Prior Fiscal Year to Date Net Receipts Amount,Table Number,Source Line Number,Print Order Sequence Number,Line Code Number,Data Type Code,Record Type Code,Sequence Level Number,Sequence Number Code,Fiscal Year,Fiscal Quarter Number,Calendar Year,Calendar Quarter Number,Calendar Month Number,Calendar Day Number
2016-06-30,20515063,20515071,"Deposit of Earnings, Federal Reserve System",9674025005.00,null,9674025005.00,92527223830.80,null,92527223830.80,68830844121.04,null,68830844121.04,4,51,51,805,D,RSG,2,7.1,2016,3,2016,2,06,30
2016-06-30,20515063,20515079,Universal Service Fund,826256513.89,null,826256513.89,7405632274.36,null,7405632274.36,7134872022.27,null,7134872022.27,4,52,52,807,D,RSG,2,7.2,2016,3,2016,2,06,30
2016-06-30,20515063,20515088,All Other,1531125106.72,2916246.78,1528208859.94,22565624088.27,43652697.78,22521971390.49,30670714964.36,14027926.17,30656687038.19,4,53,53,810,D,RSG,2,7.3,2016,3,2016,2,06,30
2016-06-30,20515063,20515098,Total -- Miscellaneous Receipts,12031406625.61,2916246.78,12028490378.83,122498480193.43,43652697.78,122454827495.65,106636431107.67,14027926.17,106622403181.50,4,54,54,820,T,RSG,2,7.4,2016,3,2016,2,06,30
2016-06-30,null,20515107,Total -- Receipts,340142399464.10,10570176720.00,329572222744.10,2751679784838.39,282853255398.36,2468826529440.03,2714705940247.44,267785783751.50,2446920156495.94,4,55,55,830,T,SL,1,8,2016,3,2016,2,06,30
2016-06-30,20515107,20515113,Total -- On-Budget,254748873898.27,10570176720.00,244178697178.27,2135238978829.76,282853255398.36,1852385723431.40,2126046910073.79,267785783751.50,1858261126322.29,4,56,56,840,T,SL,2,8.1,2016,3,2016,2,06,30
2016-06-30,20515107,20515116,Total -- Off-Budget,85393525565.83,null,85393525565.83,616440806008.63,null,616440806008.63,588659030173.65,null,588659030173.65,4,57,57,850,T,SL,2,8.2,2016,3,2016,2,06,30
2016-06-30,20514912,20514914,Withheld,77280570952.00,null,null,948237245967.01,null,null,928311798641.14,null,null,4,2,2,102,D,SRS,2,1.1,2016,3,2016,2,06,30
2016-06-30,20514956,20514960,Self-Employment Contributions Act Taxes,1187000000.00,null,1187000000.00,5642000000.00,null,5642000000.00,5366000000.00,null,5366000000.00,4,17,17,214,D,SRS,4,3.1.2.2,2016,3,2016,2,06,30
2016-06-30,20514924,20514926,Employment and General Retirement:,null,null,null,null,null,null,null,null,null,4,8,8,150,S,RSG,2,3.1,2016,3,2016,2,06,30
2016-05-31,20140773,20140797,Black Lung Disability Trust Fund,3921664.00,null,3921664.00,306623707.00,null,306623707.00,361467852.00,null,361467852.00,4,42,42,313,D,RSG,2,4.4,2016,3,2016,2,05,31
2016-05-31,20140773,20140803,Total -- Excise Taxes,6939166073.74,133903619.47,6805262454.27,55099563668.40,3055388913.86,52044174754.54,55616392221.52,2629594576.43,52986797645.09,4,43,43,314,T,RSG,2,4.5,2016,3,2016,2,05,31
2016-05-31,null,20140809,Estate and Gift Taxes,1591854577.33,99448264.46,1492406312.87,15483533346.30,619256116.76,14864277229.54,14390467169.56,532273435.33,13858193734.23,4,44,44,350,D,RSG,1,5,2016,3,2016,2,05,31
2016-05-31,null,20140815,Customs Duties,2596119669.48,168728894.29,2427390775.19,24101905743.49,1203041627.37,22898864116.12,24448468652.24,1055332103.38,23393136548.86,4,45,45,405,D,RSG,1,6,2016,3,2016,2,05,31
2016-05-31,20140821,20140827,"Deposit of Earnings, Federal Reserve System",7633675898.97,null,7633675898.97,82853198825.80,null,82853198825.80,60809944241.83,null,60809944241.83,4,47,47,805,D,RSG,2,7.1,2016,3,2016,2,05,31
2016-05-31,null,20140509,Individual Income Taxes,null,null,null,null,null,null,null,null,null,4,1,1,100,D,RSG,1,1,2016,3,2016,2,05,31
2016-05-31,20140546,20140552,Employment and General Retirement:,null,null,null,null,null,null,null,null,null,4,8,8,150,S,RSG,2,3.1,2016,3,2016,2,05,31
2016-05-31,20140552,20140558,Federal Old-Age and Survivors Insurance Trust Fund:,null,null,null,null,null,null,null,null,null,4,9,9,160,S,RSG,3,3.1.1,2016,3,2016,2,05,31
2016-05-31,20140509,20140517,Presidential Election Campaign Fund,3305806.00,null,null,25902550.00,null,null,27192330.00,null,null,4,3,3,105,D,SRS,2,1.2,2016,3,2016,2,05,31
2016-05-31,20140509,20140525,Other,12280208777.24,null,null,397943279880.39,null,null,396765933764.32,null,null,4,4,4,110,D,SRS,2,1.3,2016,3,2016,2,05,31
2016-05-31,20140509,20140532,Total -- Individual Income Taxes,115589044225.51,18632906330.29,96956137895.22,1268925857445.40,231130206465.51,1037795650979.89,1232205186990.21,217532169551.94,1014673017438.27,4,5,5,120,T,RSG,2,1.4,2016,3,2016,2,05,31
2016-05-31,20140696,20140702,Deposits by States,15408929852.43,null,15408929852.43,32018003795.80,null,32018003795.80,33604741638.82,null,33604741638.82,4,29,29,251,D,RSG,3,3.2.1,2016,3,2016,2,05,31
2016-05-31,20140696,20140708,Federal Unemployment Taxes,2386928989.26,11556869.49,2375372119.77,7451009692.90,64579386.57,7386430306.33,8124674247.06,97173647.14,8027500599.92,4,30,30,254,D,RSG,3,3.2.2,2016,3,2016,2,05,31
2016-05-31,20140851,20140856,Total -- On-Budget,182508331421.34,22244900024.90,160263431396.44,1880489992798.18,272283078678.36,1608206914119.82,1846977775646.94,258023579981.02,1588954195665.92,4,52,52,840,T,SL,2,8.1,2016,3,2016,2,05,31
2016-05-31,20140558,20140590,Total -- Federal Old-Age and Survivors Insurance Trust Fund,52070000000.00,null,52070000000.00,439495138687.82,null,439495138687.82,440271137134.22,null,440271137134.22,4,13,13,210,T,RSG,4,3.1.1.4,2016,3,2016,2,05,31
2016-05-31,20140552,20140596,Federal Disability Insurance Trust Fund:,null,null,null,null,null,null,null,null,null,4,14,14,211,S,RSG,3,3.1.2,2016,3,2016,2,05,31
2016-05-31,20140552,20140630,Federal Hospital Insurance Trust Fund:,null,null,null,null,null,null,null,null,null,4,19,19,221,S,RSG,3,3.1.3,2016,3,2016,2,05,31
2016-05-31,20140552,20140672,Railroad Retirement:,null,null,null,null,null,null,null,null,null,4,24,24,230,S,RSG,3,3.1.4,2016,3,2016,2,05,31
2016-05-31,null,20140539,Corporation Income Taxes,7736431196.19,3194569278.51,4541861917.68,198281646343.91,36165817351.63,162115828992.28,218848629450.68,36163703378.25,182684926072.43,4,6,6,130,D,RSG,1,2,2016,3,2016,2,05,31
2016-05-31,null,20140546,Social Insurance and Retirement Receipts:,null,null,null,null,null,null,null,null,null,4,7,7,140,S,RSG,1,3,2016,3,2016,2,05,31
2016-05-31,20140558,20140563,Federal Insurance Contributions Act Taxes,51334000000.00,null,51334000000.00,415625000000.00,null,415625000000.00,410846990615.01,null,410846990615.01,4,10,10,200,D,SRS,4,3.1.1.1,2016,3,2016,2,05,31
2016-05-31,20140558,20140571,Self-Employment Contributions Act Taxes,736000000.00,null,736000000.00,24678000000.00,null,24678000000.00,25947000000.00,null,25947000000.00,4,11,11,204,D,SRS,4,3.1.1.2,2016,3,2016,2,05,31
2016-05-31,20140558,20140584,Adjustments Attributable to Prior Years,null,null,null,-807861312.18,null,-807861312.18,3477146519.21,null,3477146519.21,4,12,12,209,D,SRS,4,3.1.1.3,2016,3,2016,2,05,31
2016-05-31,20140596,20140602,Federal Insurance Contributions Act Taxes,12130000000.00,null,12130000000.00,87236000000.00,null,87236000000.00,69767000000.00,null,69767000000.00,4,15,15,212,D,SRS,4,3.1.2.1,2016,3,2016,2,05,31
2016-05-31,20140596,20140608,Self-Employment Contributions Act Taxes,140000000.00,null,140000000.00,4455000000.00,null,4455000000.00,4407000000.00,null,4407000000.00,4,16,16,214,D,SRS,4,3.1.2.2,2016,3,2016,2,05,31
2016-05-31,20140596,20140619,Adjustments Attributable to Prior Years,null,null,null,-138858245.02,null,-138858245.02,587770335.02,null,587770335.02,4,17,17,219,D,SRS,4,3.1.2.3,2016,3,2016,2,05,31
2016-05-31,20140596,20140625,Total -- Federal Disability Insurance Trust Fund,12270000000.00,null,12270000000.00,91552141754.98,null,91552141754.98,74761770335.02,null,74761770335.02,4,18,18,220,T,RSG,4,3.1.2.4,2016,3,2016,2,05,31
2016-05-31,20140630,20140636,Federal Insurance Contributions Act Taxes,17668000000.00,null,17668000000.00,151420000000.00,null,151420000000.00,143671000000.00,null,143671000000.00,4,20,20,222,D,SRS,4,3.1.3.1,2016,3,2016,2,05,31
2016-05-31,20140630,20140642,Self-Employment Contributions Act Taxes,328000000.00,null,328000000.00,11111000000.00,null,11111000000.00,11704000000.00,null,11704000000.00,4,21,21,224,D,SRS,4,3.1.3.2,2016,3,2016,2,05,31
2016-05-31,20140630,20140660,Adjustments Attributable to Prior Years,null,null,null,-519206877.41,null,-519206877.41,874084821.03,null,874084821.03,4,22,22,228,D,SRS,4,3.1.3.3,2016,3,2016,2,05,31
2016-05-31,20140630,20140666,Total -- Federal Hospital Insurance Trust Fund,17996000000.00,null,17996000000.00,162011793122.59,null,162011793122.59,156249084821.03,null,156249084821.03,4,23,23,229,T,RSG,4,3.1.3.4,2016,3,2016,2,05,31
2016-05-31,20140672,20140678,Rail Pension and Supplemental Annuity,275283448.39,1417736.41,273865711.98,2066349566.27,2154759.18,2064194807.09,2219385589.02,1247997.95,2218137591.07,4,25,25,235,D,RSG,4,3.1.4.1,2016,3,2016,2,05,31
2016-05-31,20140672,20140684,Social Security Equivalent Account,251111124.90,1222909.56,249888215.34,1949285549.50,1897606.48,1947387943.02,2085650377.63,1124823.24,2084525554.39,4,26,26,240,D,RSG,4,3.1.4.2,2016,3,2016,2,05,31
2016-05-31,20140552,20140690,Total -- Employment and General Retirement,82862394573.29,2640645.97,82859753927.32,697074708681.16,4052365.66,697070656315.50,675587028256.92,2372821.19,675584655435.73,4,27,27,241,T,RSG,3,3.1.5,2016,3,2016,2,05,31
2016-05-31,20140696,20140714,Railroad Unemployment Taxes,1755427.96,null,1755427.96,86878777.05,null,86878777.05,42948665.09,null,42948665.09,4,31,31,255,D,RSG,3,3.2.3,2016,3,2016,2,05,31
2016-05-31,20140696,20140727,Total -- Unemployment Insurance,17797614269.65,11556869.49,17786057400.16,39555892265.75,64579386.57,39491312879.18,41772364550.97,97173647.14,41675190903.83,4,32,32,269,T,RSG,3,3.2.4,2016,3,2016,2,05,31
2016-05-31,20140735,20140743,Federal Employees' Retirement--Employee Share,301595088.43,null,301595088.43,2530780787.56,null,2530780787.56,2375749305.38,null,2375749305.38,4,34,34,279,D,RSG,3,3.3.1,2016,3,2016,2,05,31
2016-05-31,20140735,20140751,Non-Federal Employees Retirement,2165041.84,null,2165041.84,16423524.50,null,16423524.50,15251995.97,null,15251995.97,4,35,35,284,D,RSG,3,3.3.2,2016,3,2016,2,05,31
2016-05-31,20140735,20140759,Total -- Other Retirement,303760130.27,null,303760130.27,2547204312.06,null,2547204312.06,2391001301.35,null,2391001301.35,4,36,36,285,T,RSG,3,3.3.3,2016,3,2016,2,05,31
2016-05-31,20140546,20140767,Total -- Social Insurance and Retirement Receipts,100963768973.21,14197515.46,100949571457.75,739177805258.97,68631752.23,739109173506.74,719750394109.24,99546468.33,719650847640.91,4,37,37,286,T,RSG,2,3.4,2016,3,2016,2,05,31
2016-05-31,20140773,20140779,Miscellaneous Excise Taxes,3018879183.28,131515284.99,2887363898.29,20977175481.98,3045574535.11,17931600946.87,22203187606.18,2617104899.96,19586082706.22,4,39,39,305,D,RSG,2,4.1,2016,3,2016,2,05,31
2016-05-31,20140773,20140785,Airport and Airway Trust Fund,1131362586.33,2388334.48,1128974251.85,8775775679.35,9814378.75,8765961300.60,8661421523.29,12489676.47,8648931846.82,4,40,40,308,D,RSG,2,4.2,2016,3,2016,2,05,31
2016-05-31,20140773,20140791,Highway Trust Fund,2785002640.13,null,2785002640.13,25039988800.07,null,25039988800.07,24390315240.05,null,24390315240.05,4,41,41,310,D,RSG,2,4.3,2016,3,2016,2,05,31
2016-05-31,20140821,20140833,Universal Service Fund,831286001.43,null,831286001.43,6579375760.47,null,6579375760.47,6318134733.58,null,6318134733.58,4,48,48,807,D,RSG,2,7.2,2016,3,2016,2,05,31
2016-05-31,20140821,20140839,All Other,2966984805.48,1146122.42,2965838683.06,21034386848.24,40736451.00,20993650397.24,29623065547.32,10960467.36,29612105079.96,4,49,49,810,D,RSG,2,7.3,2016,3,2016,2,05,31
2016-05-31,20140821,20140845,Total -- Miscellaneous Receipts,11431946705.88,1146122.42,11430800583.46,110466961434.51,40736451.00,110426224983.51,96751144522.73,10960467.36,96740184055.37,4,50,50,820,T,RSG,2,7.4,2016,3,2016,2,05,31
2016-05-31,null,20140851,Total -- Receipts,246848331421.34,22244900024.90,224603431396.44,2411537273240.98,272283078678.36,2139254194562.62,2362010683116.18,258023579981.02,2103987103135.16,4,51,51,830,T,SL,1,8,2016,3,2016,2,05,31
2016-05-31,null,20140821,Miscellaneous Receipts:,null,null,null,null,null,null,null,null,null,4,46,46,800,S,RSG,1,7,2016,3,2016,2,05,31
2016-05-31,20140509,20140511,Withheld,103305529642.27,null,null,870956675015.01,null,null,835412060895.89,null,null,4,2,2,102,D,SRS,2,1.1,2016,3,2016,2,05,31
2016-05-31,20140546,20140696,Unemployment Insurance:,null,null,null,null,null,null,null,null,null,4,28,28,250,S,RSG,2,3.2,2016,3,2016,2,05,31
2016-05-31,20140546,20140735,Other Retirement:,null,null,null,null,null,null,null,null,null,4,33,33,270,S,RSG,2,3.3,2016,3,2016,2,05,31
2016-05-31,20140851,20140861,Total -- Off-Budget,64340000000.00,null,64340000000.00,531047280442.80,null,531047280442.80,515032907469.24,null,515032907469.24,4,53,53,850,T,SL,2,8.2,2016,3,2016,2,05,31
2016-05-31,null,20140773,Excise Taxes:,null,null,null,null,null,null,null,null,null,4,38,38,300,S,RSG,1,4,2016,3,2016,2,05,31
2016-04-30,19541985,19541988,Self-Employment Contributions Act Taxes,6828000000.00,null,6828000000.00,10783000000.00,null,10783000000.00,11358000000.00,null,11358000000.00,4,21,21,224,D,SRS,4,3.1.3.2,2016,3,2016,2,04,30
2016-04-30,19541963,19541994,Railroad Retirement:,null,null,null,null,null,null,null,null,null,4,24,24,230,S,RSG,3,3.1.4,2016,3,2016,2,04,30
2016-04-30,19541953,19541954,Withheld,93258182016.62,null,null,767651145372.74,null,null,744622925767.61,null,null,4,2,2,102,D,SRS,2,1.1,2016,3,2016,2,04,30
2016-04-30,19541985,19541993,Total -- Federal Hospital Insurance Trust Fund,25030000000.00,null,25030000000.00,144015793122.59,null,144015793122.59,139196084821.03,null,139196084821.03,4,23,23,229,T,RSG,4,3.1.3.4,2016,3,2016,2,04,30
2016-04-30,19541965,19541968,Self-Employment Contributions Act Taxes,15403000000.00,null,15403000000.00,23942000000.00,null,23942000000.00,25165000000.00,null,25165000000.00,4,11,11,204,D,SRS,4,3.1.1.2,2016,3,2016,2,04,30
2016-04-30,19541965,19541971,Adjustments Attributable to Prior Years,null,null,null,-807861312.18,null,-807861312.18,3477146519.21,null,3477146519.21,4,12,12,209,D,SRS,4,3.1.1.3,2016,3,2016,2,04,30
2016-04-30,19541965,19541972,Total -- Federal Old-Age and Survivors Insurance Trust Fund,68591000000.00,null,68591000000.00,387425138687.82,null,387425138687.82,387816137134.22,null,387816137134.22,4,13,13,210,T,RSG,4,3.1.1.4,2016,3,2016,2,04,30
2016-04-30,19541974,19541976,Federal Insurance Contributions Act Taxes,12568000000.00,null,12568000000.00,75106000000.00,null,75106000000.00,60992000000.00,null,60992000000.00,4,15,15,212,D,SRS,4,3.1.2.1,2016,3,2016,2,04,30
2016-04-30,19541974,19541978,Self-Employment Contributions Act Taxes,2853000000.00,null,2853000000.00,4315000000.00,null,4315000000.00,4274000000.00,null,4274000000.00,4,16,16,214,D,SRS,4,3.1.2.2,2016,3,2016,2,04,30
2016-04-30,19541974,19541981,Adjustments Attributable to Prior Years,null,null,null,-138858245.02,null,-138858245.02,587770335.02,null,587770335.02,4,17,17,219,D,SRS,4,3.1.2.3,2016,3,2016,2,04,30
2016-04-30,19541974,19541983,Total -- Federal Disability Insurance Trust Fund,15421000000.00,null,15421000000.00,79282141754.98,null,79282141754.98,65853770335.02,null,65853770335.02,4,18,18,220,T,RSG,4,3.1.2.4,2016,3,2016,2,04,30
2016-04-30,19542017,19542020,Universal Service Fund,831267882.76,null,831267882.76,5748089759.04,null,5748089759.04,5519031837.99,null,5519031837.99,4,48,48,807,D,RSG,2,7.2,2016,3,2016,2,04,30
2016-04-30,19542017,19542022,All Other,1051120409.24,1712859.72,1049407549.52,18067404988.58,39590328.58,18027814660.00,24698654933.68,9946101.95,24688708831.73,4,49,49,810,D,RSG,2,7.3,2016,3,2016,2,04,30
2016-04-30,19542017,19542023,Total -- Miscellaneous Receipts,9401626963.74,1712859.72,9399914104.02,99035017674.45,39590328.58,98995427345.87,82847495385.32,9946101.95,82837549283.37,4,50,50,820,T,RSG,2,7.4,2016,3,2016,2,04,30
2016-04-30,null,19542025,Total -- Receipts,503255365604.05,64823021169.52,438432344434.53,2164688944765.46,250038178653.46,1914650766112.00,2132294314765.48,240693039048.01,1891601275717.47,4,51,51,830,T,SL,1,8,2016,3,2016,2,04,30
2016-04-30,19542025,19542029,Total -- Off-Budget,84012000000.00,null,84012000000.00,466707280442.80,null,466707280442.80,453669907469.24,null,453669907469.24,4,53,53,850,T,SL,2,8.2,2016,3,2016,2,04,30
2016-04-30,null,19541962,Social Insurance and Retirement Receipts:,null,null,null,null,null,null,null,null,null,4,7,7,140,S,RSG,1,3,2016,3,2016,2,04,30
2016-04-30,null,19542017,Miscellaneous Receipts:,null,null,null,null,null,null,null,null,null,4,46,46,800,S,RSG,1,7,2016,3,2016,2,04,30
2016-04-30,19541985,19541987,Federal Insurance Contributions Act Taxes,18202000000.00,null,18202000000.00,133752000000.00,null,133752000000.00,126964000000.00,null,126964000000.00,4,20,20,222,D,SRS,4,3.1.3.1,2016,3,2016,2,04,30
2016-04-30,19541985,19541992,Adjustments Attributable to Prior Years,null,null,null,-519206877.41,null,-519206877.41,874084821.03,null,874084821.03,4,22,22,228,D,SRS,4,3.1.3.3,2016,3,2016,2,04,30
2016-04-30,19541994,19541995,Rail Pension and Supplemental Annuity,258996444.63,518055.14,258478389.49,1791066117.88,737022.77,1790329095.11,1935536772.07,621562.25,1934915209.82,4,25,25,235,D,RSG,4,3.1.4.1,2016,3,2016,2,04,30
2016-04-30,19541998,19541999,Deposits by States,4444839937.32,null,4444839937.32,16609073943.37,null,16609073943.37,18514937192.97,null,18514937192.97,4,29,29,251,D,RSG,3,3.2.1,2016,3,2016,2,04,30
2016-04-30,19541998,19542000,Federal Unemployment Taxes,952168888.80,null,952168888.80,5064080703.64,53022517.08,5011058186.56,7997805224.97,84188273.39,7913616951.58,4,30,30,254,D,RSG,3,3.2.2,2016,3,2016,2,04,30
2016-04-30,19541998,19542001,Railroad Unemployment Taxes,28645162.69,null,28645162.69,85123349.09,null,85123349.09,42335783.39,null,42335783.39,4,31,31,255,D,RSG,3,3.2.3,2016,3,2016,2,04,30
2016-04-30,19541998,19542003,Total -- Unemployment Insurance,5425653988.81,null,5425653988.81,21758277996.10,53022517.08,21705255479.02,26555078201.33,84188273.39,26470889927.94,4,32,32,269,T,RSG,3,3.2.4,2016,3,2016,2,04,30
2016-04-30,19542004,19542005,Federal Employees' Retirement--Employee Share,302592771.58,null,302592771.58,2229185699.13,null,2229185699.13,2091120807.14,null,2091120807.14,4,34,34,279,D,RSG,3,3.3.1,2016,3,2016,2,04,30
2016-04-30,19542009,19542014,Total -- Excise Taxes,7463015539.63,1475675423.46,5987340116.17,48160397594.66,2921485294.39,45238912300.27,48108927724.07,2524645284.56,45584282439.51,4,43,43,314,T,RSG,2,4.5,2016,3,2016,2,04,30
2016-04-30,19542025,19542027,Total -- On-Budget,419243365604.05,64823021169.52,354420344434.53,1697981664322.66,250038178653.46,1447943485669.20,1678624407296.24,240693039048.01,1437931368248.23,4,52,52,840,T,SL,2,8.1,2016,3,2016,2,04,30
2016-04-30,19541962,19542004,Other Retirement:,null,null,null,null,null,null,null,null,null,4,33,33,270,S,RSG,2,3.3,2016,3,2016,2,04,30
2016-04-30,null,19542015,Estate and Gift Taxes,3170409765.92,22125539.77,3148284226.15,13891678768.97,519807852.30,13371870916.67,12635252158.63,479710125.68,12155542032.95,4,44,44,350,D,RSG,1,5,2016,3,2016,2,04,30
2016-04-30,null,19542016,Customs Duties,2993101482.35,195204104.83,2797897377.52,21505786074.01,1034312733.08,20471473340.93,21794956459.21,949650581.99,20845305877.22,4,45,45,405,D,RSG,1,6,2016,3,2016,2,04,30
2016-04-30,19542017,19542019,"Deposit of Earnings, Federal Reserve System",7519238671.74,null,7519238671.74,75219522926.83,null,75219522926.83,52629808613.65,null,52629808613.65,4,47,47,805,D,RSG,2,7.1,2016,3,2016,2,04,30
2016-04-30,null,19542009,Excise Taxes:,null,null,null,null,null,null,null,null,null,4,38,38,300,S,RSG,1,4,2016,3,2016,2,04,30
2016-04-30,null,19541953,Individual Income Taxes,null,null,null,null,null,null,null,null,null,4,1,1,100,D,RSG,1,1,2016,3,2016,2,04,30
2016-04-30,19541994,19541996,Social Security Equivalent Account,229023816.54,446863.45,228576953.09,1698174424.60,674696.92,1697499727.68,1819774326.41,581815.63,1819192510.78,4,26,26,240,D,RSG,4,3.1.4.2,2016,3,2016,2,04,30
2016-04-30,19541963,19541997,Total -- Employment and General Retirement,109530020261.17,964918.59,109529055342.58,614212314107.87,1411719.69,614210902388.18,596621303388.75,1203377.88,596620100010.87,4,27,27,241,T,RSG,3,3.1.5,2016,3,2016,2,04,30
