Record Date,Parent ID,Classification ID,Classification Description,Current Month Receipt or Outlay Amount,Current FYTD Receipt or Outlay Amount,Prior FYTD Receipt or Outlay Amount,Table Number,Source Line Number,Print Order Sequence Number,Line Code Number,Data Type Code,Record Type Code,Sequence Level Number,Sequence Number Code,Fiscal Year,Fiscal Quarter Number,Calendar Year,Calendar Quarter Number,Calendar Month Number,Calendar Day Number
2016-01-31,18097224,18097232,Transportation,5569620781.02,28058164535.76,28065696642.14,9,21,21,210,D,F,2,2.8,2016,2,2016,1,01,31
2016-01-31,18097224,18097234,"Education, Training, Employment, and Social Services",10810509135.08,31579575225.10,28846592455.55,9,23,23,230,D,F,2,2.10,2016,2,2016,1,01,31
2016-01-31,18097224,18097236,Medicare,44270436308.06,187037937341.28,200604366509.22,9,25,25,250,D,F,2,2.12,2016,2,2016,1,01,31
2016-01-31,18097224,18097237,Income Security,29056165506.72,141685589885.79,160586690924.28,9,26,26,260,D,F,2,2.13,2016,2,2016,1,01,31
2016-01-31,18097224,18097238,Social Security,49777728733.26,300863910127.52,289252024684.03,9,27,27,270,D,F,2,2.14,2016,2,2016,1,01,31
2016-01-31,18097224,18097239,Veterans Benefits and Services,6815166649.80,55451649438.06,58000500481.71,9,28,28,280,D,F,2,2.15,2016,2,2016,1,01,31
2016-01-31,18097224,18097245,Total,258415692566.29,1239614566177.76,1240437112879.58,9,33,33,340,T,SL,2,2.20,2016,2,2016,1,01,31
2016-01-31,18097224,18097233,Community and Regional Development,1384072892.52,6424558694.87,7704200358.06,9,22,22,220,D,F,2,2.9,2016,2,2016,1,01,31
2016-01-31,18097224,18097240,Administration of Justice,3934108875.07,17523963320.83,17076904076.73,9,29,29,290,D,F,2,2.16,2016,2,2016,1,01,31
2016-01-31,18097224,18097241,General Government,2135283110.47,6345899900.78,1923877797.72,9,30,30,300,D,F,2,2.17,2016,2,2016,1,01,31
2016-01-31,18097224,18097242,Net Interest,20726024343.37,83530695121.60,77234139546.59,9,31,31,320,D,F,2,2.18,2016,2,2016,1,01,31
2016-01-31,18097224,18097244,Undistributed Offsetting Receipts,-5430206864.12,-36728698034.80,-36346513213.11,9,32,32,330,D,F,2,2.19,2016,2,2016,1,01,31
2015-12-31,17622069,17622070,Individual Income Taxes,148726692702.77,351561934047.96,337648029361.14,9,2,2,20,D,RSG,2,1.1,2016,1,2015,4,12,31
2015-12-31,17622069,17622071,Corporation Income Taxes,76970861146.63,84899245596.17,97041682550.12,9,3,3,30,D,RSG,2,1.2,2016,1,2015,4,12,31
2015-12-31,null,17622069,Receipts,null,null,null,9,1,1,10,S,SL,1,1,2016,1,2015,4,12,31
2015-12-31,17622069,17622076,Excise Taxes,6723188009.99,19868951507.48,19752135204.00,9,8,8,80,D,RSG,2,1.4,2016,1,2015,4,12,31
2015-12-31,17622081,17622102,Total,364074656649.90,981190258611.47,916148425374.12,9,33,33,340,T,SL,2,2.20,2016,1,2015,4,12,31
2015-12-31,null,17622081,Net Outlays,null,null,null,9,13,13,130,S,SL,1,2,2016,1,2015,4,12,31
2015-12-31,17622081,17622093,Medicare,44002420067.93,142767501033.22,136437787652.31,9,25,25,250,D,F,2,2.12,2016,1,2015,4,12,31
2015-12-31,17622081,17622094,Income Security,47152655170.75,112629424379.07,114347196416.02,9,26,26,260,D,F,2,2.13,2016,1,2015,4,12,31
2015-12-31,17622081,17622092,Health,43952334891.14,123843808121.60,114789304612.06,9,24,24,240,D,F,2,2.11,2016,1,2015,4,12,31
2015-12-31,17622081,17622089,Transportation,8395029700.63,22488543754.74,22296861277.32,9,21,21,210,D,F,2,2.8,2016,1,2015,4,12,31
2015-12-31,17622081,17622090,Community and Regional Development,1831194292.56,5040485802.35,6306815726.19,9,22,22,220,D,F,2,2.9,2016,1,2015,4,12,31
2015-12-31,17622081,17622091,"Education, Training, Employment, and Social Services",7518462745.50,20769066090.02,22032507983.27,9,23,23,230,D,F,2,2.10,2016,1,2015,4,12,31
2015-12-31,17622081,17622095,Social Security,101628709451.20,251086181394.26,215793540704.51,9,27,27,270,D,F,2,2.14,2016,1,2015,4,12,31
2015-12-31,17622081,17622096,Veterans Benefits and Services,21100847303.23,48636482788.26,43723716179.95,9,28,28,280,D,F,2,2.15,2016,1,2015,4,12,31
2015-12-31,17622081,17622097,Administration of Justice,4790569083.47,13589854445.76,13020240310.68,9,29,29,290,D,F,2,2.16,2016,1,2015,4,12,31
2015-12-31,17622081,17622098,General Government,1288032171.51,4202001790.31,1780526425.61,9,30,30,300,D,F,2,2.17,2016,1,2015,4,12,31
2015-12-31,17622081,17622099,Net Interest,21431214434.71,62804670778.23,60678221385.53,9,31,31,320,D,F,2,2.18,2016,1,2015,4,12,31
2015-12-31,17622081,17622101,Undistributed Offsetting Receipts,-6225030710.65,-31298491170.68,-30976433133.93,9,32,32,330,D,F,2,2.19,2016,1,2015,4,12,31
2015-12-31,17622069,17622072,Social Insurance and Retirement Receipts:,null,null,null,9,4,4,40,S,RSG,2,1.3,2016,1,2015,4,12,31
2015-12-31,17622072,17622073,Employment and General Retirement,77871870656.86,232695903061.95,220885161016.26,9,5,5,50,D,RSG,3,1.3.1,2016,1,2015,4,12,31
2015-12-31,17622072,17622074,Unemployment Insurance,343336811.25,7328573217.14,7170913474.29,9,6,6,60,D,RSG,3,1.3.2,2016,1,2015,4,12,31
2015-12-31,17622072,17622075,Other Retirement,370095784.59,977476037.82,857579857.02,9,7,7,70,D,RSG,3,1.3.3,2016,1,2015,4,12,31
2015-12-31,17622069,17622077,Estate and Gift Taxes,2188066400.42,6032912492.99,4915662329.42,9,9,9,90,D,RSG,2,1.5,2016,1,2015,4,12,31
2015-12-31,17622069,17622078,Customs Duties,2890670115.49,9212948453.38,9240284285.63,9,10,10,100,D,RSG,2,1.6,2016,1,2015,4,12,31
2015-12-31,17622069,17622079,Miscellaneous Receipts,33545931168.40,53066813704.87,41970427383.13,9,11,11,110,D,RSG,2,1.7,2016,1,2015,4,12,31
2015-12-31,17622069,17622080,Total,349630712796.40,765644758119.76,739481875461.01,9,12,12,120,T,SL,2,1.8,2016,1,2015,4,12,31
2015-12-31,17622081,17622082,National Defense,56590332928.73,160447228641.63,160761402981.67,9,14,14,140,D,F,2,2.1,2016,1,2015,4,12,31
2015-12-31,17622081,17622083,International Affairs,4003737217.18,11313786480.99,13744277021.49,9,15,15,150,D,F,2,2.2,2016,1,2015,4,12,31
2015-12-31,17622081,17622084,"General Science, Space, and Technology",3136190121.08,7888010976.79,7627664388.01,9,16,16,160,D,F,2,2.3,2016,1,2015,4,12,31
2015-12-31,17622081,17622085,Energy,846998358.23,1394429673.64,2739542118.58,9,17,17,170,D,F,2,2.4,2016,1,2015,4,12,31
2015-12-31,17622081,17622086,Natural Resources and Environment,3435540165.92,9067581002.40,8828431852.42,9,18,18,180,D,F,2,2.5,2016,1,2015,4,12,31
2015-12-31,17622081,17622087,Agriculture,3572047228.38,17257321770.91,13278038488.51,9,19,19,190,D,F,2,2.6,2016,1,2015,4,12,31
2015-12-31,17622081,17622088,Commerce and Housing Credit,-4376627971.60,-2737629142.03,-11061217016.08,9,20,20,200,D,F,2,2.7,2016,1,2015,4,12,31
2015-11-30,null,17065698,Receipts,null,null,null,9,1,1,10,S,SL,1,1,2016,1,2015,4,11,30
2015-11-30,null,17065719,Net Outlays,null,null,null,9,13,13,130,S,SL,1,2,2016,1,2015,4,11,30
2015-11-30,17065719,17065723,"General Science, Space, and Technology",2424506777.46,4751820855.71,4432063787.91,9,16,16,160,D,F,2,2.3,2016,1,2015,4,11,30
2015-11-30,17065719,17065724,Energy,326518365.70,547431315.41,1072434031.98,9,17,17,170,D,F,2,2.4,2016,1,2015,4,11,30
2015-11-30,17065719,17065725,Natural Resources and Environment,3367123411.14,5632040836.48,5377155000.37,9,18,18,180,D,F,2,2.5,2016,1,2015,4,11,30
2015-11-30,17065719,17065726,Agriculture,6401570656.11,13685274542.53,10117555084.34,9,19,19,190,D,F,2,2.6,2016,1,2015,4,11,30
2015-11-30,17065719,17065727,Commerce and Housing Credit,760075270.75,1638998829.57,-309720803.70,9,20,20,200,D,F,2,2.7,2016,1,2015,4,11,30
2015-11-30,17065719,17065728,Transportation,8337290560.92,14093514054.11,15056818525.91,9,21,21,210,D,F,2,2.8,2016,1,2015,4,11,30
2015-11-30,17065719,17065729,Community and Regional Development,1650083146.89,3209291509.79,3582705390.51,9,22,22,220,D,F,2,2.9,2016,1,2015,4,11,30
2015-11-30,17065719,17065722,International Affairs,4980689157.54,7310049263.81,8892302503.20,9,15,15,150,D,F,2,2.2,2016,1,2015,4,11,30
2015-11-30,17065719,17065730,"Education, Training, Employment, and Social Services",7355152692.15,13250603344.52,14591374747.93,9,23,23,230,D,F,2,2.10,2016,1,2015,4,11,30
2015-11-30,17065704,17065709,Other Retirement,296518298.84,607380253.23,572263357.34,9,7,7,70,D,RSG,3,1.3.3,2016,1,2015,4,11,30
2015-11-30,17065698,17065715,Miscellaneous Receipts,9943897477.26,19520882536.47,22930126725.75,9,11,11,110,D,RSG,2,1.7,2016,1,2015,4,11,30
2015-11-30,17065698,17065717,Total,204967799934.62,416014045323.36,404154888812.32,9,12,12,120,T,SL,2,1.8,2016,1,2015,4,11,30
2015-11-30,17065719,17065721,National Defense,43413617847.07,103856895712.90,101145735161.54,9,14,14,140,D,F,2,2.1,2016,1,2015,4,11,30
2015-11-30,17065719,17065731,Health,37470763472.87,79891473230.46,71965462927.43,9,24,24,240,D,F,2,2.11,2016,1,2015,4,11,30
2015-11-30,17065719,17065732,Medicare,23354540905.40,98765080965.29,90855615128.62,9,25,25,250,D,F,2,2.12,2016,1,2015,4,11,30
2015-11-30,17065719,17065733,Income Security,27813087256.68,65476769208.32,67093132965.74,9,26,26,260,D,F,2,2.13,2016,1,2015,4,11,30
2015-11-30,17065719,17065734,Social Security,74699319677.09,149457471943.06,143341780214.20,9,27,27,270,D,F,2,2.14,2016,1,2015,4,11,30
2015-11-30,17065719,17065735,Veterans Benefits and Services,6903153497.60,27535635485.03,24814128504.33,9,28,28,280,D,F,2,2.15,2016,1,2015,4,11,30
2015-11-30,17065719,17065736,Administration of Justice,4310168476.36,8799286942.37,8379663361.89,9,29,29,290,D,F,2,2.16,2016,1,2015,4,11,30
2015-11-30,17065719,17065737,General Government,461102820.50,2914704159.93,-5568286447.53,9,30,30,300,D,F,2,2.17,2016,1,2015,4,11,30
2015-11-30,17065719,17065738,Net Interest,21368590091.41,41373504832.31,42500205998.97,9,31,31,320,D,F,2,2.18,2016,1,2015,4,11,30
2015-11-30,17065719,17065740,Undistributed Offsetting Receipts,-5876634570.08,-25073460460.03,-24654322097.08,9,32,32,330,D,F,2,2.19,2016,1,2015,4,11,30
2015-11-30,17065719,17065741,Total,269520719513.56,617116386571.57,582685803986.56,9,33,33,340,T,SL,2,2.20,2016,1,2015,4,11,30
2015-11-30,17065698,17065710,Excise Taxes,7568298233.69,13145763497.49,13184671263.71,9,8,8,80,D,RSG,2,1.4,2016,1,2015,4,11,30
2015-11-30,17065698,17065713,Customs Duties,2886781801.53,6322278337.89,6449033261.30,9,10,10,100,D,RSG,2,1.6,2016,1,2015,4,11,30
2015-11-30,17065698,17065700,Individual Income Taxes,93615263624.22,202835241345.19,192618689021.23,9,2,2,20,D,RSG,2,1.1,2016,1,2015,4,11,30
2015-11-30,17065698,17065702,Corporation Income Taxes,3672591699.75,7928384449.54,12810312759.15,9,3,3,30,D,RSG,2,1.2,2016,1,2015,4,11,30
2015-11-30,17065698,17065704,Social Insurance and Retirement Receipts:,null,null,null,9,4,4,40,S,RSG,2,1.3,2016,1,2015,4,11,30
2015-11-30,17065704,17065706,Employment and General Retirement,80442233657.63,154824032405.09,146262530893.96,9,5,5,50,D,RSG,3,1.3.1,2016,1,2015,4,11,30
2015-11-30,17065704,17065707,Unemployment Insurance,4829707669.68,6985236405.89,6401234749.04,9,6,6,60,D,RSG,3,1.3.2,2016,1,2015,4,11,30
2015-11-30,17065698,17065712,Estate and Gift Taxes,1712507472.02,3844846092.57,2926026780.84,9,9,9,90,D,RSG,2,1.5,2016,1,2015,4,11,30
2015-10-31,16516302,16516305,Social Insurance and Retirement Receipts:,null,null,null,9,4,4,40,S,RSG,2,1.3,2016,1,2015,4,10,31
2015-10-31,null,16516302,Receipts,null,null,null,9,1,1,10,S,SL,1,1,2016,1,2015,4,10,31
2015-10-31,16516302,16516303,Individual Income Taxes,109219977720.97,109219977720.97,106660681005.66,9,2,2,20,D,RSG,2,1.1,2016,1,2015,4,10,31
2015-10-31,16516302,16516304,Corporation Income Taxes,4255792749.79,4255792749.79,10228233095.00,9,3,3,30,D,RSG,2,1.2,2016,1,2015,4,10,31
2015-10-31,16516305,16516306,Employment and General Retirement,74381798747.46,74381798747.46,70394314090.02,9,5,5,50,D,RSG,3,1.3.1,2016,1,2015,4,10,31
2015-10-31,16516305,16516307,Unemployment Insurance,2155528736.21,2155528736.21,3187438048.35,9,6,6,60,D,RSG,3,1.3.2,2016,1,2015,4,10,31
2015-10-31,16516305,16516308,Other Retirement,310861954.39,310861954.39,293164808.21,9,7,7,70,D,RSG,3,1.3.3,2016,1,2015,4,10,31
2015-10-31,16516302,16516309,Excise Taxes,5577465263.80,5577465263.80,5915061568.20,9,8,8,80,D,RSG,2,1.4,2016,1,2015,4,10,31
2015-10-31,16516302,16516310,Estate and Gift Taxes,2132338620.55,2132338620.55,1418352883.63,9,9,9,90,D,RSG,2,1.5,2016,1,2015,4,10,31
2015-10-31,16516302,16516311,Customs Duties,3435496536.36,3435496536.36,3485197343.13,9,10,10,100,D,RSG,2,1.6,2016,1,2015,4,10,31
2015-10-31,16516302,16516312,Miscellaneous Receipts,9576985059.21,9576985059.21,11136244430.92,9,11,11,110,D,RSG,2,1.7,2016,1,2015,4,10,31
2015-10-31,16516302,16516313,Total,211046245388.74,211046245388.74,212718687273.12,9,12,12,120,T,SL,2,1.8,2016,1,2015,4,10,31
2015-10-31,null,16516314,Net Outlays,null,null,null,9,13,13,130,S,SL,1,2,2016,1,2015,4,10,31
2015-10-31,16516314,16516315,National Defense,60443277865.83,60443277865.83,63333595752.85,9,14,14,140,D,F,2,2.1,2016,1,2015,4,10,31
2015-10-31,16516314,16516316,International Affairs,2329360106.27,2329360106.27,4385266211.40,9,15,15,150,D,F,2,2.2,2016,1,2015,4,10,31
2015-10-31,16516314,16516317,"General Science, Space, and Technology",2327314078.25,2327314078.25,2301549069.85,9,16,16,160,D,F,2,2.3,2016,1,2015,4,10,31
2015-10-31,16516314,16516318,Energy,220912949.71,220912949.71,542374887.47,9,17,17,170,D,F,2,2.4,2016,1,2015,4,10,31
2015-10-31,16516314,16516319,Natural Resources and Environment,2264917425.34,2264917425.34,2490385555.49,9,18,18,180,D,F,2,2.5,2016,1,2015,4,10,31
2015-10-31,16516314,16516320,Agriculture,7283703886.42,7283703886.42,6142659063.61,9,19,19,190,D,F,2,2.6,2016,1,2015,4,10,31
2015-10-31,16516314,16516321,Commerce and Housing Credit,878923558.82,878923558.82,-466384968.26,9,20,20,200,D,F,2,2.7,2016,1,2015,4,10,31
2015-10-31,16516314,16516322,Transportation,5756223493.19,5756223493.19,8293770511.65,9,21,21,210,D,F,2,2.8,2016,1,2015,4,10,31
2015-10-31,16516314,16516323,Community and Regional Development,1558658798.30,1558658798.30,1847568363.39,9,22,22,220,D,F,2,2.9,2016,1,2015,4,10,31
2015-10-31,16516314,16516324,"Education, Training, Employment, and Social Services",5895450652.37,5895450652.37,7828674661.43,9,23,23,230,D,F,2,2.10,2016,1,2015,4,10,31
2015-10-31,16516314,16516325,Health,42420709757.59,42420709757.59,38266593519.94,9,24,24,240,D,F,2,2.11,2016,1,2015,4,10,31
2015-10-31,16516314,16516326,Medicare,75410540059.89,75410540059.89,68693741926.99,9,25,25,250,D,F,2,2.12,2016,1,2015,4,10,31
2015-10-31,16516314,16516327,Income Security,37663681951.64,37663681951.64,41266573686.84,9,26,26,260,D,F,2,2.13,2016,1,2015,4,10,31
2015-10-31,16516314,16516328,Social Security,74758152265.97,74758152265.97,71661482905.84,9,27,27,270,D,F,2,2.14,2016,1,2015,4,10,31
2015-10-31,16516314,16516329,Veterans Benefits and Services,20632481987.43,20632481987.43,18821135334.89,9,28,28,280,D,F,2,2.15,2016,1,2015,4,10,31
2015-10-31,16516314,16516330,Administration of Justice,4489118466.01,4489118466.01,4387854491.42,9,29,29,290,D,F,2,2.16,2016,1,2015,4,10,31
2015-10-31,16516314,16516331,General Government,2436814049.68,2436814049.68,-7102278238.20,9,30,30,300,D,F,2,2.17,2016,1,2015,4,10,31
2015-10-31,16516314,16516332,Net Interest,20004914740.90,20004914740.90,21130108969.67,9,31,31,320,D,F,2,2.18,2016,1,2015,4,10,31
2015-10-31,16516314,16516334,Undistributed Offsetting Receipts,-19196825889.95,-19196825889.95,-19393067343.96,9,32,32,330,D,F,2,2.19,2016,1,2015,4,10,31
2015-10-31,16516314,16516335,Total,347578330203.66,347578330203.66,334431604362.31,9,33,33,340,T,SL,2,2.20,2016,1,2015,4,10,31
2015-09-30,15699848,15699863,Veterans Benefits and Services,14051013199.74,159739333048.38,149616795304.08,9,28,28,280,D,F,2,2.15,2015,4,2015,3,09,30
2015-09-30,15699836,15699837,Individual Income Taxes,161547155125.65,1540802375212.60,1394567312022.79,9,2,2,20,D,RSG,2,1.1,2015,4,2015,3,09,30
2015-09-30,15699836,15699838,Corporation Income Taxes,75410705322.55,343797276067.09,320730720499.69,9,3,3,30,D,RSG,2,1.2,2015,4,2015,3,09,30
2015-09-30,15699836,15699839,Social Insurance and Retirement Receipts:,null,null,null,9,4,4,40,S,RSG,2,1.3,2015,4,2015,3,09,30
2015-09-30,15699839,15699840,Employment and General Retirement,87264068008.82,1010448753612.58,965029068890.94,9,5,5,50,D,RSG,3,1.3.1,2015,4,2015,3,09,30
2015-09-30,15699839,15699841,Unemployment Insurance,208002137.63,51177428272.86,54956827760.24,9,6,6,60,D,RSG,3,1.3.2,2015,4,2015,3,09,30
2015-09-30,15699839,15699842,Other Retirement,303963733.02,3651170989.92,3472116183.90,9,7,7,70,D,RSG,3,1.3.3,2015,4,2015,3,09,30
2015-09-30,null,15699836,Receipts,null,null,null,9,1,1,10,S,SL,1,1,2015,4,2015,3,09,30
2015-09-30,15699848,15699864,Administration of Justice,4648909898.07,53581741959.71,52354307308.63,9,29,29,290,D,F,2,2.16,2015,4,2015,3,09,30
2015-09-30,15699848,15699865,General Government,3156051149.91,16916804934.25,22793973391.03,9,30,30,300,D,F,2,2.17,2015,4,2015,3,09,30
2015-09-30,15699848,15699866,Net Interest,-11344064796.69,223336132268.23,227514150866.02,9,31,31,320,D,F,2,2.18,2015,4,2015,3,09,30
2015-09-30,15699848,15699868,Undistributed Offsetting Receipts,-5975231282.57,-115803064295.14,-88042382280.15,9,32,32,330,D,F,2,2.19,2015,4,2015,3,09,30
2015-09-30,15699848,15699869,Total,274412308651.86,3687622059038.44,3503731895999.31,9,33,33,340,T,SL,2,2.20,2015,4,2015,3,09,30
2015-09-30,15699836,15699844,Estate and Gift Taxes,1544272042.63,19231606071.18,19300322255.96,9,9,9,90,D,RSG,2,1.5,2015,4,2015,3,09,30
2015-09-30,15699836,15699845,Customs Duties,3197759599.10,35041196205.29,33925821867.94,9,10,10,100,D,RSG,2,1.6,2015,4,2015,3,09,30
2015-09-30,15699836,15699846,Miscellaneous Receipts,12449599790.59,146294446260.44,135021204631.21,9,11,11,110,D,RSG,2,1.7,2015,4,2015,3,09,30
2015-09-30,15699836,15699847,Total,365472839746.24,3248723200915.73,3020370957842.33,9,12,12,120,T,SL,2,1.8,2015,4,2015,3,09,30
2015-09-30,null,15699848,Net Outlays,null,null,null,9,13,13,130,S,SL,1,2,2015,4,2015,3,09,30
2015-09-30,15699848,15699849,National Defense,55078367081.91,591372205224.07,605034613590.63,9,14,14,140,D,F,2,2.1,2015,4,2015,3,09,30
2015-09-30,15699848,15699850,International Affairs,6077507985.11,48598332870.71,46693008739.60,9,15,15,150,D,F,2,2.2,2015,4,2015,3,09,30
2015-09-30,15699848,15699851,"General Science, Space, and Technology",2852356686.49,29468354193.34,28624218089.44,9,16,16,160,D,F,2,2.3,2015,4,2015,3,09,30
2015-09-30,15699848,15699852,Energy,1018770236.25,6909770961.59,5276808823.76,9,17,17,170,D,F,2,2.4,2015,4,2015,3,09,30
2015-09-30,15699848,15699853,Natural Resources and Environment,3681163065.20,33987672775.99,35102241837.81,9,18,18,180,D,F,2,2.5,2015,4,2015,3,09,30
2015-09-30,15699848,15699854,Agriculture,-1233428132.86,20229070873.91,26117923353.13,9,19,19,190,D,F,2,2.6,2015,4,2015,3,09,30
2015-09-30,15699848,15699855,Commerce and Housing Credit,-15904703268.90,-38335201849.05,-95319078782.82,9,20,20,200,D,F,2,2.7,2015,4,2015,3,09,30
2015-09-30,15699848,15699856,Transportation,10852140230.39,90040935237.84,91497385784.18,9,21,21,210,D,F,2,2.8,2015,4,2015,3,09,30
2015-09-30,15699848,15699857,Community and Regional Development,1987113374.43,21648628410.51,21557461895.72,9,22,22,220,D,F,2,2.9,2015,4,2015,3,09,30
2015-09-30,15699848,15699858,"Education, Training, Employment, and Social Services",11697481392.76,120375734592.39,89352928395.89,9,23,23,230,D,F,2,2.10,2015,4,2015,3,09,30
2015-09-30,15699848,15699859,Health,37972685123.63,482153111817.46,409402050924.88,9,24,24,240,D,F,2,2.11,2015,4,2015,3,09,30
2015-09-30,15699848,15699860,Medicare,45088845100.76,546202525840.74,511690583184.21,9,25,25,250,D,F,2,2.12,2015,4,2015,3,09,30
2015-09-30,15699836,15699843,Excise Taxes,23547313986.25,98278948223.77,93367563729.66,9,8,8,80,D,RSG,2,1.4,2015,4,2015,3,09,30
2015-09-30,15699848,15699861,Income Security,36116446268.09,509429152709.52,513929427280.12,9,26,26,260,D,F,2,2.13,2015,4,2015,3,09,30
2015-09-30,15699848,15699862,Social Security,74590885340.14,887770817463.99,850535478293.15,9,27,27,270,D,F,2,2.14,2015,4,2015,3,09,30
2015-08-31,15338026,15338030,Energy,-249208426.15,5891000725.34,4250143823.54,9,17,17,170,D,F,2,2.4,2015,4,2015,3,08,31
2015-08-31,null,15338026,Net Outlays,null,null,null,9,13,13,130,S,SL,1,2,2015,4,2015,3,08,31
2015-08-31,15338026,15338037,Health,46147132129.20,444180426693.83,371706767739.17,9,24,24,240,D,F,2,2.11,2015,4,2015,3,08,31
2015-08-31,15338017,15338020,Other Retirement,318246423.95,3347207256.90,3155215780.32,9,7,7,70,D,RSG,3,1.3.3,2015,4,2015,3,08,31
2015-08-31,15338014,15338021,Excise Taxes,7765613610.38,74731634237.52,73050719068.80,9,8,8,80,D,RSG,2,1.4,2015,4,2015,3,08,31
2015-08-31,15338026,15338038,Medicare,24221397489.63,501113680739.98,467385964572.86,9,25,25,250,D,F,2,2.12,2015,4,2015,3,08,31
2015-08-31,15338026,15338039,Income Security,27122970134.70,473312706441.43,486223320441.62,9,26,26,260,D,F,2,2.13,2015,4,2015,3,08,31
2015-08-31,15338026,15338040,Social Security,74687486208.13,813179932123.85,779015724148.65,9,27,27,270,D,F,2,2.14,2015,4,2015,3,08,31
2015-08-31,15338026,15338041,Veterans Benefits and Services,7294623912.54,145688319848.64,142422339716.98,9,28,28,280,D,F,2,2.15,2015,4,2015,3,08,31
