Record Date,Parent ID,Classification ID,Classification Description,Current Month Budget Amount,Current Fiscal Year to Date Budget Amount,Prior Fiscal Year to Date Budget Amount,Current Year Budget Estimate Amount,Next Year Budget Estimate Amount,Table Number,Source Line Number,Print Order Sequence Number,Line Code Number,Data Type Code,Record Type Code,Sequence Level Number,Sequence Number Code,Fiscal Year,Fiscal Quarter Number,Calendar Year,Calendar Quarter Number,Calendar Month Number,Calendar Day Number
2015-12-31,17620011,17620018,Total Surplus (+) or Deficit (-),-14443943853.50,-215545500491.71,-176666549913.11,-454511.00,-429352.00,2,8,8,80,T,SL,2,1.3,2016,1,2015,4,12,31
2015-12-31,17620018,17620020,On-Budget Surplus (+) or Deficit (-),-16809942744.73,-193049005070.28,-185692037960.43,-482286.00,-452121.00,2,9,9,90,D,SL,3,1.3.1,2016,1,2015,4,12,31
2015-12-31,17620018,17620023,Off-Budget Surplus (+) or Deficit (-),2365998891.23,-22496495421.43,9025488047.32,27775.00,22769.00,2,10,10,100,D,SL,3,1.3.2,2016,1,2015,4,12,31
2015-12-31,17620011,17620025,Total On-Budget and Off-Budget Financing,14443943853.50,215545500491.71,176666549913.11,454511.00,429352.00,2,11,11,110,T,SL,2,1.4,2016,1,2015,4,12,31
2015-12-31,17620011,17620015,Total Outlays,364074656649.90,981190258611.47,916148425374.12,3702980.00,3986800.00,2,5,5,50,T,SL,2,1.2,2016,1,2015,4,12,31
2015-12-31,17620015,17620016,On-Budget Outlays,309048769811.70,786661877460.61,761618077025.63,2959432.00,3201423.00,2,6,6,60,D,SL,3,1.2.1,2016,1,2015,4,12,31
2015-12-31,17620015,17620017,Off-Budget Outlays,55025886838.20,194528381150.86,154530348348.49,743548.00,785377.00,2,7,7,70,D,SL,3,1.2.2,2016,1,2015,4,12,31
2015-12-31,17620012,17620014,Off-Budget Receipts,57391885729.43,172031885729.43,163555836395.81,771323.00,808146.00,2,4,4,40,D,SL,3,1.1.2,2016,1,2015,4,12,31
2015-11-30,17063650,17063662,Off-Budget Outlays,74010900177.47,139502494312.66,132655683937.17,743548.00,785377.00,2,7,7,70,D,SL,3,1.2.2,2016,1,2015,4,11,30
2015-11-30,17063638,17063667,Total Surplus (+) or Deficit (-),-64552919578.94,-201102341248.21,-178530915174.24,-454511.00,-429352.00,2,8,8,80,T,SL,2,1.3,2016,1,2015,4,11,30
2015-11-30,17063667,17063672,On-Budget Surplus (+) or Deficit (-),-50070019401.47,-176239846935.55,-154397221852.08,-482286.00,-452121.00,2,9,9,90,D,SL,3,1.3.1,2016,1,2015,4,11,30
2015-11-30,17063667,17063678,Off-Budget Surplus (+) or Deficit (-),-14482900177.47,-24862494312.66,-24133693322.16,27775.00,22769.00,2,10,10,100,D,SL,3,1.3.2,2016,1,2015,4,11,30
2015-11-30,17063638,17063680,Total On-Budget and Off-Budget Financing,64552919578.94,201102341248.21,178530915174.24,454511.00,429352.00,2,11,11,110,T,SL,2,1.4,2016,1,2015,4,11,30
2015-11-30,null,17063686,Means of Financing:,null,null,null,null,null,2,12,12,120,S,SL,1,2,2016,1,2015,4,11,30
2015-11-30,17063686,17063693,Borrowing from the Public,524795718349.59,468807070514.12,138939473679.28,631019.00,563205.00,2,13,13,130,D,SL,2,2.1,2016,1,2015,4,11,30
2015-11-30,17063686,17063698,"Reduction of Operating Cash, Increase (-)",-230381258507.59,-54557571273.52,50031229149.48,-41698.00,0.00,2,14,14,140,D,SL,2,2.2,2016,1,2015,4,11,30
2015-11-30,17063686,17063704,By Other Means,-229861540263.06,-213147157992.39,-10439787654.52,-134810.04,-133852.80,2,15,15,150,D,SL,2,2.3,2016,1,2015,4,11,30
2015-11-30,null,17063638,Total On-Budget and Off-Budget Results:,null,null,null,null,null,2,1,1,10,S,SL,1,1,2016,1,2015,4,11,30
2015-11-30,17063640,17063646,Off-Budget Receipts,59528000000.00,114640000000.00,108521990615.01,771323.00,808146.00,2,4,4,40,D,SL,3,1.1.2,2016,1,2015,4,11,30
2015-11-30,17063638,17063650,Total Outlays,269520719513.56,617116386571.57,582685803986.56,3702980.00,3986800.00,2,5,5,50,T,SL,2,1.2,2016,1,2015,4,11,30
2015-11-30,17063650,17063656,On-Budget Outlays,195509819336.09,477613892258.91,450030120049.39,2959432.00,3201423.00,2,6,6,60,D,SL,3,1.2.1,2016,1,2015,4,11,30
2015-11-30,17063638,17063640,Total Receipts,204967799934.62,416014045323.36,404154888812.32,3248469.00,3557448.00,2,2,2,20,T,SL,2,1.1,2016,1,2015,4,11,30
2015-11-30,17063640,17063642,On-Budget Receipts,145439799934.62,301374045323.36,295632898197.31,2477146.00,2749302.00,2,3,3,30,D,SL,3,1.1.1,2016,1,2015,4,11,30
2015-10-31,16514265,16514267,Total Receipts,211046245388.74,211046245388.74,212718687273.12,3248469.00,3557448.00,2,2,2,20,T,SL,2,1.1,2016,1,2015,4,10,31
2015-10-31,16514267,16514269,On-Budget Receipts,155934245388.74,155934245388.74,160463696658.11,2477146.00,2749302.00,2,3,3,30,D,SL,3,1.1.1,2016,1,2015,4,10,31
2015-10-31,16514267,16514273,Off-Budget Receipts,55112000000.00,55112000000.00,52254990615.01,771323.00,808146.00,2,4,4,40,D,SL,3,1.1.2,2016,1,2015,4,10,31
2015-10-31,16514278,16514283,Off-Budget Outlays,65491594135.19,65491594135.19,62917730565.23,743548.00,785377.00,2,7,7,70,D,SL,3,1.2.2,2016,1,2015,4,10,31
2015-10-31,16514265,16514286,Total Surplus (+) or Deficit (-),-136532084814.92,-136532084814.92,-121712917089.19,-454511.00,-429352.00,2,8,8,80,T,SL,2,1.3,2016,1,2015,4,10,31
2015-10-31,16514286,16514292,On-Budget Surplus (+) or Deficit (-),-126152490679.73,-126152490679.73,-111050177138.97,-482286.00,-452121.00,2,9,9,90,D,SL,3,1.3.1,2016,1,2015,4,10,31
2015-10-31,16514286,16514297,Off-Budget Surplus (+) or Deficit (-),-10379594135.19,-10379594135.19,-10662739950.22,27775.00,22769.00,2,10,10,100,D,SL,3,1.3.2,2016,1,2015,4,10,31
2015-10-31,16514265,16514299,Total On-Budget and Off-Budget Financing,136532084814.92,136532084814.92,121712917089.19,454511.00,429352.00,2,11,11,110,T,SL,2,1.4,2016,1,2015,4,10,31
2015-10-31,16514306,16514311,Borrowing from the Public,-55988647835.47,-55988647835.47,74090152250.84,631019.00,563205.00,2,13,13,130,D,SL,2,2.1,2016,1,2015,4,10,31
2015-10-31,null,16514306,Means of Financing:,null,null,null,null,null,2,12,12,120,S,SL,1,2,2016,1,2015,4,10,31
2015-10-31,null,16514265,Total On-Budget and Off-Budget Results:,null,null,null,null,null,2,1,1,10,S,SL,1,1,2016,1,2015,4,10,31
2015-10-31,16514265,16514278,Total Outlays,347578330203.66,347578330203.66,334431604362.31,3702980.00,3986800.00,2,5,5,50,T,SL,2,1.2,2016,1,2015,4,10,31
2015-10-31,16514278,16514280,On-Budget Outlays,282086736068.47,282086736068.47,271513873797.08,2959432.00,3201423.00,2,6,6,60,D,SL,3,1.2.1,2016,1,2015,4,10,31
2015-10-31,16514306,16514317,"Reduction of Operating Cash, Increase (-)",175823687234.07,175823687234.07,40899093005.94,-41698.00,0.00,2,14,14,140,D,SL,2,2.2,2016,1,2015,4,10,31
2015-10-31,16514306,16514322,By Other Means,16697045416.32,16697045416.32,6723671832.41,-134810.04,-133852.80,2,15,15,150,D,SL,2,2.3,2016,1,2015,4,10,31
2015-09-30,15697767,15697773,Total Receipts,365472839746.24,3248723200915.73,3020370957842.33,3248469.00,3557448.00,2,2,2,20,T,SL,2,1.1,2015,4,2015,3,09,30
2015-09-30,15697773,15697777,On-Budget Receipts,300234768517.73,2478329099513.57,2284806450393.24,2477146.00,2749302.00,2,3,3,30,D,SL,3,1.1.1,2015,4,2015,3,09,30
2015-09-30,15697773,15697780,Off-Budget Receipts,65238071228.51,770394101402.16,735564507449.09,771323.00,808146.00,2,4,4,40,D,SL,3,1.1.2,2015,4,2015,3,09,30
2015-09-30,15697767,15697783,Total Outlays,274412308651.86,3687622059038.44,3503731895999.31,3702980.00,3986800.00,2,5,5,50,T,SL,2,1.2,2015,4,2015,3,09,30
2015-09-30,15697783,15697786,On-Budget Outlays,201767179733.70,2944525677782.74,2797674856963.76,2959432.00,3201423.00,2,6,6,60,D,SL,3,1.2.1,2015,4,2015,3,09,30
2015-09-30,15697783,15697788,Off-Budget Outlays,72645128918.16,743096381255.70,706057039035.55,743548.00,785377.00,2,7,7,70,D,SL,3,1.2.2,2015,4,2015,3,09,30
2015-09-30,15697767,15697790,Total Surplus (+) or Deficit (-),91060531094.38,-438898858122.71,-483360938156.98,-454511.00,-429352.00,2,8,8,80,T,SL,2,1.3,2015,4,2015,3,09,30
2015-09-30,15697790,15697794,On-Budget Surplus (+) or Deficit (-),98467588784.03,-466196578269.17,-512868406570.52,-482286.00,-452121.00,2,9,9,90,D,SL,3,1.3.1,2015,4,2015,3,09,30
2015-09-30,15697790,15697796,Off-Budget Surplus (+) or Deficit (-),-7407057689.65,27297720146.46,29507468413.54,27775.00,22769.00,2,10,10,100,D,SL,3,1.3.2,2015,4,2015,3,09,30
2015-09-30,15697767,15697799,Total On-Budget and Off-Budget Financing,-91060531094.38,438898858122.71,483360938156.98,454511.00,429352.00,2,11,11,110,T,SL,2,1.4,2015,4,2015,3,09,30
2015-09-30,null,15697802,Means of Financing:,null,null,null,null,null,2,12,12,120,S,SL,1,2,2015,4,2015,3,09,30
2015-09-30,15697802,15697805,Borrowing from the Public,2892217903.20,337165880307.16,797581090123.61,631019.00,563205.00,2,13,13,130,D,SL,2,2.1,2015,4,2015,3,09,30
2015-09-30,15697802,15697810,"Reduction of Operating Cash, Increase (-)",-66929270907.41,-40414434603.06,-69915746720.09,-41698.00,null,2,14,14,140,D,SL,2,2.2,2015,4,2015,3,09,30
2015-09-30,15697802,15697814,By Other Means,-27023478090.17,142147412418.61,-244304405246.54,-134810.04,-133852.80,2,15,15,150,D,SL,2,2.3,2015,4,2015,3,09,30
2015-09-30,null,15697767,Total On-Budget and Off-Budget Results:,null,null,null,null,null,2,1,1,10,S,SL,1,1,2015,4,2015,3,09,30
2015-08-31,15335954,15335965,Off-Budget Outlays,73322731270.59,670451252337.54,636375125177.93,743548.00,785377.00,2,7,7,70,D,SL,3,1.2.2,2015,4,2015,3,08,31
2015-08-31,15335939,15335970,Total Surplus (+) or Deficit (-),-64420519912.51,-529959788904.40,-589162108545.14,-454511.00,-429352.00,2,8,8,80,T,SL,2,1.3,2015,4,2015,3,08,31
2015-08-31,null,15335939,Total On-Budget and Off-Budget Results:,null,null,null,null,null,2,1,1,10,S,SL,1,1,2015,4,2015,3,08,31
2015-08-31,15335970,15335975,On-Budget Surplus (+) or Deficit (-),-50397788641.92,-564664566740.51,-627125084811.75,-482286.00,-452121.00,2,9,9,90,D,SL,3,1.3.1,2015,4,2015,3,08,31
2015-08-31,15335970,15335983,Off-Budget Surplus (+) or Deficit (-),-14022731270.59,34704777836.11,37962976266.61,27775.00,22769.00,2,10,10,100,D,SL,3,1.3.2,2015,4,2015,3,08,31
2015-08-31,15335939,15335990,Total On-Budget and Off-Budget Financing,64420519912.51,529959788904.40,589162108545.14,454511.00,429352.00,2,11,11,110,T,SL,2,1.4,2015,4,2015,3,08,31
2015-08-31,15335992,15335999,Borrowing from the Public,-16186865910.08,334274290163.53,746482390283.95,631019.00,563205.00,2,13,13,130,D,SL,2,2.1,2015,4,2015,3,08,31
2015-08-31,15335992,15336002,"Reduction of Operating Cash, Increase (-)",78195225087.31,26514836304.35,39721713286.54,-41698.00,null,2,14,14,140,D,SL,2,2.2,2015,4,2015,3,08,31
2015-08-31,15335992,15336005,By Other Means,2412160735.28,169170662436.52,-197041995025.35,-134810.04,-133852.80,2,15,15,150,D,SL,2,2.3,2015,4,2015,3,08,31
2015-08-31,null,15335992,Means of Financing:,null,null,null,null,null,2,12,12,120,S,SL,1,2,2015,4,2015,3,08,31
2015-08-31,15335939,15335943,Total Receipts,210836837205.87,2883250361169.49,2669126107806.68,3248469.00,3557448.00,2,2,2,20,T,SL,2,1.1,2015,4,2015,3,08,31
2015-08-31,15335943,15335947,On-Budget Receipts,151536837205.87,2178094330995.84,1994788006362.14,2477146.00,2749302.00,2,3,3,30,D,SL,3,1.1.1,2015,4,2015,3,08,31
2015-08-31,15335943,15335949,Off-Budget Receipts,59300000000.00,705156030173.65,674338101444.54,771323.00,808146.00,2,4,4,40,D,SL,3,1.1.2,2015,4,2015,3,08,31
2015-08-31,15335939,15335954,Total Outlays,275257357118.38,3413210150073.89,3258288216351.82,3702980.00,3986800.00,2,5,5,50,T,SL,2,1.2,2015,4,2015,3,08,31
2015-08-31,15335954,15335960,On-Budget Outlays,201934625847.79,2742758897736.35,2621913091173.89,2959432.00,3201423.00,2,6,6,60,D,SL,3,1.2.1,2015,4,2015,3,08,31
2015-07-31,14973394,14973404,Off-Budget Outlays,65579382502.79,597128521066.95,565357724773.85,752620.00,798403.00,2,7,7,70,D,SL,3,1.2.2,2015,4,2015,3,07,31
2015-07-31,14973380,14973406,Total Surplus (+) or Deficit (-),-149186766112.85,-465539268991.89,-460485357123.52,-582505.00,-474288.00,2,8,8,80,T,SL,2,1.3,2015,4,2015,3,07,31
2015-07-31,14973406,14973411,On-Budget Surplus (+) or Deficit (-),-140804383610.06,-514266778098.59,-512508733794.21,-595455.00,-476850.00,2,9,9,90,D,SL,3,1.3.1,2015,4,2015,3,07,31
2015-07-31,14973406,14973417,Off-Budget Surplus (+) or Deficit (-),-8382382502.79,48727509106.70,52023376670.69,12950.00,2562.00,2,10,10,100,D,SL,3,1.3.2,2015,4,2015,3,07,31
2015-07-31,14973380,14973420,Total On-Budget and Off-Budget Financing,149186766112.85,465539268991.89,460485357123.52,582505.00,474288.00,2,11,11,110,T,SL,2,1.4,2015,4,2015,3,07,31
2015-07-31,14973422,14973428,Borrowing from the Public,58192946855.07,350461156073.61,665598677752.44,726454.01,602160.57,2,13,13,130,D,SL,2,2.1,2015,4,2015,3,07,31
2015-07-31,14973422,14973437,"Reduction of Operating Cash, Increase (-)",44357948081.97,-51680388782.96,-38850985529.04,-41698.35,null,2,14,14,140,D,SL,2,2.2,2015,4,2015,3,07,31
2015-07-31,14973422,14973439,By Other Means,46635871175.81,166758501701.24,-166262335099.88,-102250.66,-127872.57,2,15,15,150,D,SL,2,2.3,2015,4,2015,3,07,31
2015-07-31,null,14973380,Total On-Budget and Off-Budget Results:,null,null,null,null,null,2,1,1,10,S,SL,1,1,2015,4,2015,3,07,31
2015-07-31,14973380,14973382,Total Receipts,225493367467.68,2672413523963.62,2474877870504.67,3176072.00,3525179.00,2,2,2,20,T,SL,2,1.1,2015,4,2015,3,07,31
2015-07-31,14973382,14973384,On-Budget Receipts,168296367467.68,2026557493789.97,1857496769060.13,2410502.00,2724214.00,2,3,3,30,D,SL,3,1.1.1,2015,4,2015,3,07,31
2015-07-31,14973382,14973392,Off-Budget Receipts,57197000000.00,645856030173.65,617381101444.54,765570.00,800965.00,2,4,4,40,D,SL,3,1.1.2,2015,4,2015,3,07,31
2015-07-31,14973380,14973394,Total Outlays,374680133580.53,3137952792955.51,2935363227628.19,3758577.00,3999467.00,2,5,5,50,T,SL,2,1.2,2015,4,2015,3,07,31
2015-07-31,14973394,14973401,On-Budget Outlays,309100751077.74,2540824271888.56,2370005502854.34,3005957.00,3201064.00,2,6,6,60,D,SL,3,1.2.1,2015,4,2015,3,07,31
2015-07-31,null,14973422,Means of Financing:,null,null,null,null,null,2,12,12,120,S,SL,1,2,2015,4,2015,3,07,31
2015-06-30,14445365,14445415,Total On-Budget and Off-Budget Financing,-51775764001.54,313380702020.46,365864805826.78,582505.00,474288.00,2,11,11,110,T,SL,2,1.4,2015,3,2015,2,06,30
2015-06-30,14445420,14445430,Borrowing from the Public,20862414422.56,290971254218.54,586592683905.57,726454.01,602160.57,2,13,13,130,D,SL,2,2.1,2015,3,2015,2,06,30
2015-06-30,14445420,14445433,"Reduction of Operating Cash, Increase (-)",-55393154562.90,-96038336864.93,-50913463350.44,-41698.35,null,2,14,14,140,D,SL,2,2.2,2015,3,2015,2,06,30
2015-06-30,14445420,14445444,By Other Means,-17245023861.20,118343564403.85,-169814414728.35,-102250.66,-127872.57,2,15,15,150,D,SL,2,2.3,2015,3,2015,2,06,30
2015-06-30,null,14445365,Total On-Budget and Off-Budget Results:,null,null,null,null,null,2,1,1,10,S,SL,1,1,2015,3,2015,2,06,30
2015-06-30,14445365,14445372,Total Receipts,342933053360.78,2446920156495.94,2260384930189.51,3176072.00,3525179.00,2,2,2,20,T,SL,2,1.1,2015,3,2015,2,06,30
2015-06-30,14445372,14445374,On-Budget Receipts,269306930656.37,1858261126322.29,1698343828744.97,2410502.00,2724214.00,2,3,3,30,D,SL,3,1.1.1,2015,3,2015,2,06,30
2015-06-30,14445372,14445381,Off-Budget Receipts,73626122704.41,588659030173.65,562041101444.54,765570.00,800965.00,2,4,4,40,D,SL,3,1.1.2,2015,3,2015,2,06,30
2015-06-30,14445365,14445384,Total Outlays,291157289359.24,2760300858516.40,2626249736016.29,3758577.00,3999467.00,2,5,5,50,T,SL,2,1.2,2015,3,2015,2,06,30
2015-06-30,14445384,14445391,On-Budget Outlays,261815218255.96,2230434260598.54,2122828662818.69,3005957.00,3201064.00,2,6,6,60,D,SL,3,1.2.1,2015,3,2015,2,06,30
2015-06-30,14445384,14445394,Off-Budget Outlays,29342071103.28,529866597917.86,503421073197.60,752620.00,798403.00,2,7,7,70,D,SL,3,1.2.2,2015,3,2015,2,06,30
2015-06-30,14445365,14445401,Total Surplus (+) or Deficit (-),51775764001.54,-313380702020.46,-365864805826.78,-582505.00,-474288.00,2,8,8,80,T,SL,2,1.3,2015,3,2015,2,06,30
2015-06-30,14445401,14445405,On-Budget Surplus (+) or Deficit (-),7491712400.41,-372173134276.25,-424484834073.72,-595455.00,-476850.00,2,9,9,90,D,SL,3,1.3.1,2015,3,2015,2,06,30
2015-06-30,14445401,14445411,Off-Budget Surplus (+) or Deficit (-),44284051601.13,58792432255.79,58620028246.94,12950.00,2562.00,2,10,10,100,D,SL,3,1.3.2,2015,3,2015,2,06,30
2015-06-30,null,14445420,Means of Financing:,null,null,null,null,null,2,12,12,120,S,SL,1,2,2015,3,2015,2,06,30
2015-05-31,13833076,13833097,By Other Means,8600878425.97,135692808528.05,-175325619530.88,-102250.66,-127872.57,2,15,15,150,D,SL,2,2.3,2015,3,2015,2,05,31
2015-05-31,null,13833038,Total On-Budget and Off-Budget Results:,null,null,null,null,null,2,1,1,10,S,SL,1,1,2015,3,2015,2,05,31
2015-05-31,13833038,13833041,Total Receipts,212385827417.69,2103987103135.16,1936738779998.81,3176072.00,3525179.00,2,2,2,20,T,SL,2,1.1,2015,3,2015,2,05,31
2015-05-31,13833041,13833043,On-Budget Receipts,151022827417.69,1588954195665.92,1443022753218.87,2410502.00,2724214.00,2,3,3,30,D,SL,3,1.1.1,2015,3,2015,2,05,31
2015-05-31,13833041,13833046,Off-Budget Receipts,61363000000.00,515032907469.24,493716026779.94,765570.00,800965.00,2,4,4,40,D,SL,3,1.1.2,2015,3,2015,2,05,31
2015-05-31,13833038,13833049,Total Outlays,294771105836.73,2469143569157.16,2373122309863.09,3758577.00,3999467.00,2,5,5,50,T,SL,2,1.2,2015,3,2015,2,05,31
2015-05-31,13833049,13833051,On-Budget Outlays,223306049027.85,1968619042342.58,1894228769179.48,3005957.00,3201064.00,2,6,6,60,D,SL,3,1.2.1,2015,3,2015,2,05,31
2015-05-31,13833049,13833053,Off-Budget Outlays,71465056808.88,500524526814.58,478893540683.61,752620.00,798403.00,2,7,7,70,D,SL,3,1.2.2,2015,3,2015,2,05,31
2015-05-31,13833038,13833056,Total Surplus (+) or Deficit (-),-82385278419.04,-365156466022.00,-436383529864.28,-582505.00,-474288.00,2,8,8,80,T,SL,2,1.3,2015,3,2015,2,05,31
2015-05-31,13833056,13833061,On-Budget Surplus (+) or Deficit (-),-72283221610.16,-379664846676.66,-451206015960.61,-595455.00,-476850.00,2,9,9,90,D,SL,3,1.3.1,2015,3,2015,2,05,31
2015-05-31,13833056,13833066,Off-Budget Surplus (+) or Deficit (-),-10102056808.88,14508380654.66,14822486096.33,12950.00,2562.00,2,10,10,100,D,SL,3,1.3.2,2015,3,2015,2,05,31
2015-05-31,13833038,13833071,Total On-Budget and Off-Budget Financing,82385278419.04,365156466022.00,436383529864.28,582505.00,474288.00,2,11,11,110,T,SL,2,1.4,2015,3,2015,2,05,31
2015-05-31,null,13833076,Means of Financing:,null,null,null,null,null,2,12,12,120,S,SL,1,2,2015,3,2015,2,05,31
2015-05-31,13833076,13833078,Borrowing from the Public,-1137640886.51,270108839795.98,552216993844.10,726454.01,602160.57,2,13,13,130,D,SL,2,2.1,2015,3,2015,2,05,31
2015-05-31,13833076,13833086,"Reduction of Operating Cash, Increase (-)",74922040879.58,-40645182302.03,59492155551.06,-41698.35,null,2,14,14,140,D,SL,2,2.2,2015,3,2015,2,05,31
2015-04-30,13224176,13224205,Total Surplus (+) or Deficit (-),156714078439.25,-282766324516.82,-306412634617.17,-582505.00,-474288.00,2,8,8,80,T,SL,2,1.3,2015,3,2015,2,04,30
2015-04-30,null,13224176,Total On-Budget and Off-Budget Results:,null,null,null,null,null,2,1,1,10,S,SL,1,1,2015,3,2015,2,04,30
2015-04-30,13224176,13224180,Total Receipts,471801240790.52,1891601275717.47,1736849642356.08,3176072.00,3525179.00,2,2,2,20,T,SL,2,1.1,2015,3,2015,2,04,30
2015-04-30,13224180,13224184,On-Budget Receipts,390011240790.52,1437931368248.23,1302233615534.94,2410502.00,2724214.00,2,3,3,30,D,SL,3,1.1.1,2015,3,2015,2,04,30
2015-04-30,13224180,13224187,Off-Budget Receipts,81790000000.00,453669907469.24,434616026821.14,765570.00,800965.00,2,4,4,40,D,SL,3,1.1.2,2015,3,2015,2,04,30
2015-04-30,13224176,13224193,Total Outlays,315087162351.27,2174367600234.29,2043262276973.25,3758577.00,3999467.00,2,5,5,50,T,SL,2,1.2,2015,3,2015,2,04,30
2015-04-30,13224193,13224196,On-Budget Outlays,251492429443.05,1745308130228.59,1633760862242.47,3005957.00,3201064.00,2,6,6,60,D,SL,3,1.2.1,2015,3,2015,2,04,30
2015-04-30,13224193,13224203,Off-Budget Outlays,63594732908.22,429059470005.70,409501414730.78,752620.00,798403.00,2,7,7,70,D,SL,3,1.2.2,2015,3,2015,2,04,30
2015-04-30,13224205,13224211,On-Budget Surplus (+) or Deficit (-),138518811347.47,-307376761980.36,-331527246707.53,-595455.00,-476850.00,2,9,9,90,D,SL,3,1.3.1,2015,3,2015,2,04,30
2015-04-30,13224205,13224217,Off-Budget Surplus (+) or Deficit (-),18195267091.78,24610437463.54,25114612090.36,12950.00,2562.00,2,10,10,100,D,SL,3,1.3.2,2015,3,2015,2,04,30
2015-04-30,13224176,13224221,Total On-Budget and Off-Budget Financing,-156714078439.25,282766324516.82,306412634617.17,582505.00,474288.00,2,11,11,110,T,SL,2,1.4,2015,3,2015,2,04,30
2015-04-30,null,13224228,Means of Financing:,null,null,null,null,null,2,12,12,120,S,SL,1,2,2015,3,2015,2,04,30
2015-04-30,13224228,13224232,Borrowing from the Public,-36024236208.69,271246480682.49,517525272899.34,726454.01,602160.57,2,13,13,130,D,SL,2,2.1,2015,3,2015,2,04,30
2015-04-30,13224228,13224240,"Reduction of Operating Cash, Increase (-)",-173785046187.45,-115567223181.61,-59956712112.75,-41698.35,null,2,14,14,140,D,SL,2,2.2,2015,3,2015,2,04,30
2015-04-30,13224228,13224243,By Other Means,53095197725.64,127087060784.69,-151155926169.42,-102250.66,-127872.57,2,15,15,150,D,SL,2,2.3,2015,3,2015,2,04,30
2015-03-31,null,12662457,Total On-Budget and Off-Budget Results:,null,null,null,null,null,2,1,1,10,S,SL,1,1,2015,2,2015,1,03,31
2015-03-31,12662457,12662463,Total Receipts,234187337903.69,1419800034926.95,1322613057399.68,3176072.00,3525179.00,2,2,2,20,T,SL,2,1.1,2015,2,2015,1,03,31
2015-03-31,12662487,12662489,On-Budget Surplus (+) or Deficit (-),-56119766817.87,-445887797248.00,-421199884418.73,-595455.00,-476850.00,2,9,9,90,D,SL,3,1.3.1,2015,2,2015,1,03,31
