Record Date,Parent ID,Classification ID,Classification Description,Current Month Receipts Amount,Current Month Outlays Amount,Current Month Excess Amount,Fiscal Year to Date Receipts Amount,Fiscal Year to Date Outlays Amount,Fiscal Year to Date Excess Amount,Beginning Year Account Balance Amount,Beginning Month Account Balance Amount,Closing Month Account Balance Amount,Table Number,Source Line Number,Print Order Sequence Number,Line Code Number,Data Type Code,Record Type Code,Sequence Level Number,Sequence Number Code,Fiscal Year,Fiscal Quarter Number,Calendar Year,Calendar Quarter Number,Calendar Month Number,Calendar Day Number
2016-04-30,null,19544047,Total Federal Fund Receipts and Outlays,317918525962.32,222945659231.25,94972866731.07,1243624383580.21,1738683314399.08,-495058930818.87,null,null,null,8,21,21,230,T,SL,1,2,2016,3,2016,2,04,30
2016-04-30,19544047,19544049,Federal Fund Receipts and Outlays on the Basis of Table 4 & 5,317869173884.12,222896307153.05,94972866731.07,1243277478447.35,1738336409266.22,-495058930818.87,null,null,null,8,23,23,260,D,SL,2,2.2,2016,3,2016,2,04,30
2016-04-30,null,19544050,Net Budget Receipts & Outlays,438432344434.53,331980472597.85,106451871836.68,1914650766112.00,2269242459422.13,-354591693310.13,null,null,null,8,24,24,280,T,SL,1,3,2016,3,2016,2,04,30
2016-04-30,19544027,19544031,Federal Employees Life and Health,null,-15064467.48,15064467.48,null,-909170708.06,909170708.06,66978562687.98,67879709619.56,67895108696.89,8,5,5,60,D,PG,2,1.4,2016,3,2016,2,04,30
2016-04-30,19544027,19544032,Federal Employees Retirement,2636611766.68,7193157452.17,-4556545685.49,34191411876.37,49087566850.43,-14896154974.06,750504656675.91,880772329231.18,876216991480.50,8,6,6,70,D,PG,2,1.5,2016,3,2016,2,04,30
2016-04-30,19544027,19544040,Railroad Retirement,1837083265.89,1147021579.31,690061686.58,4948228621.59,8002221661.65,-3053993040.06,2759306000.00,2323226000.00,2347481000.00,8,14,14,130,D,PG,2,1.13,2016,3,2016,2,04,30
2016-04-30,19544027,19544041,Unemployment,5456967349.58,3040003826.61,2416963522.97,22574828537.30,22592261972.49,-17433435.19,44368387000.00,41949118000.00,42803592000.00,8,15,15,150,D,PG,2,1.14,2016,3,2016,2,04,30
2016-04-30,19544027,19544042,Veterans Life Insurance,12192841.53,89496713.84,-77303872.31,147349137.43,584986047.39,-437636909.96,6694218000.00,6336703000.00,6253852000.00,8,16,16,160,D,PG,2,1.15,2016,3,2016,2,04,30
2016-04-30,19544027,19544043,All Other Trust,8508030420.51,1479391827.47,7028638593.04,12471630578.28,3632710278.92,8838920299.36,25560700339.72,27350346851.65,26765814255.19,8,17,17,170,D,PG,2,1.16,2016,3,2016,2,04,30
2016-04-30,19544027,19544033,Federal Hospital Insurance,37039941389.86,30685934467.37,6354006922.49,173055770559.94,172112902659.22,942867900.72,195457769000.00,189781826000.00,197018013000.00,8,7,7,80,D,PG,2,1.6,2016,3,2016,2,04,30
2016-04-30,19544027,19544034,Federal Old-Age and Survivors Insurance,78451155118.18,64007674797.40,14443480320.78,462671910169.36,443535257904.95,19136652264.41,2766649222000.00,2771357993000.00,2785873286000.00,8,8,8,90,D,PG,2,1.7,2016,3,2016,2,04,30
2016-04-30,null,19544027,"Trust Receipts, Outlays, and Investments Held:",null,null,null,null,null,null,null,null,null,8,1,1,10,S,SL,1,1,2016,3,2016,2,04,30
2016-04-30,19544047,19544048,Less: Interfund Transactions,49352078.20,49352078.20,null,346905132.86,346905132.86,null,null,null,null,8,22,22,240,D,PGD,2,2.1,2016,3,2016,2,04,30
2016-04-30,19544027,19544028,Airport and Airway,1273734534.07,1102570616.72,171163917.35,7775181495.03,7991805418.19,-216623923.16,12715552000.00,12923740000.00,13245274000.00,8,2,2,20,D,PG,2,1.1,2016,3,2016,2,04,30
2016-04-30,19544027,19544029,Black Lung Disability,49861752.68,20096660.51,29765092.17,303278042.41,106658684.81,196619357.60,null,null,null,8,3,3,30,D,PG,2,1.2,2016,3,2016,2,04,30
2016-04-30,19544027,19544030,Federal Disability Insurance,16203991604.10,12380471768.30,3823519835.80,82559882523.52,85134130346.77,-2574247823.25,41638037000.00,35365945000.00,39242614000.00,8,4,4,50,D,PG,2,1.3,2016,3,2016,2,04,30
2016-04-30,19544027,19544035,Federal Supplementary Medical Insurance,31495606362.95,45683381377.79,-14187775014.84,236692624359.92,234681754628.35,2010869731.57,66128134000.00,85092942000.00,70903837000.00,8,9,9,100,D,PG,2,1.8,2016,3,2016,2,04,30
2016-04-30,19544027,19544036,Hazardous Substance Superfund,2789768.46,193158756.33,-190368987.87,849051860.67,677323220.89,171728639.78,5205987502.50,5383749365.74,5328326006.39,8,10,10,105,D,PG,2,1.9,2016,3,2016,2,04,30
2016-04-30,19544027,19544037,Highways,3506863056.12,3512980532.77,-6117476.65,92409386978.65,26347422493.51,66061964485.14,7667195596.38,75839411930.68,75591310990.24,8,11,11,110,D,PG,2,1.10,2016,3,2016,2,04,30
2016-03-31,19205748,19205754,Federal Hospital Insurance,23324459890.56,26786521505.88,-3462061615.32,136015829170.08,141426968191.85,-5411139021.77,195457769000.00,194220741000.00,189781826000.00,8,7,7,80,D,PG,2,1.6,2016,2,2016,1,03,31
2016-03-31,19205748,19205755,Federal Old-Age and Survivors Insurance,60783543879.70,63604929451.86,-2821385572.16,384220755051.18,379527583107.55,4693171943.63,2766649222000.00,2774327977000.00,2771357993000.00,8,8,8,90,D,PG,2,1.7,2016,2,2016,1,03,31
2016-03-31,19205748,19205756,Federal Supplementary Medical Insurance,48202195679.00,32804630448.25,15397565230.75,205197017996.97,188998373250.56,16198644746.41,66128134000.00,69840613000.00,85092942000.00,8,9,9,100,D,PG,2,1.8,2016,2,2016,1,03,31
2016-03-31,null,19205748,"Trust Receipts, Outlays, and Investments Held:",null,null,null,null,null,null,null,null,null,8,1,1,10,S,SL,1,1,2016,2,2016,1,03,31
2016-03-31,19205748,19205757,Hazardous Substance Superfund,2235316.33,22653676.73,-20418360.40,846262092.21,484164464.56,362097627.65,5205987502.50,5510176859.75,5383749365.74,8,10,10,105,D,PG,2,1.9,2016,2,2016,1,03,31
2016-03-31,19205748,19205764,All Other Trust,752468537.10,-43019145.03,795487682.13,3963600157.77,2153318451.45,1810281706.32,25560700339.72,26818354800.17,27350346851.65,8,17,17,170,D,PG,2,1.16,2016,2,2016,1,03,31
2016-03-31,19205748,19205765,Total Trust Fund Receipts and Outlays and Investments Held from Table 6-D,161080130601.41,159905155187.46,1174975413.95,1055664434290.55,926676201887.42,128988232403.13,4523287836125.87,4801100196543.00,4801224926806.04,8,18,18,190,T,SLU,2,1.17,2016,2,2016,1,03,31
2016-03-31,19205748,19205766,Less: Interfund Transactions,61317521523.02,61317521523.02,null,504854317176.31,504854317176.31,null,null,null,null,8,19,19,200,D,SLD,2,1.18,2016,2,2016,1,03,31
2016-03-31,19205748,19205767,Trust Fund Receipts and Outlays on the Basis of Tables 4 & 5,99762609078.39,98587633664.44,1174975413.95,550810117114.24,421821884711.11,128988232403.13,null,null,null,8,20,20,220,D,SL,2,1.19,2016,2,2016,1,03,31
2016-03-31,null,19205768,Total Federal Fund Receipts and Outlays,128132725266.57,237350431419.30,-109217706152.73,925705857617.89,1515737655167.83,-590031797549.94,null,null,null,8,21,21,230,T,SL,1,2,2016,2,2016,1,03,31
2016-03-31,19205768,19205769,Less: Interfund Transactions,47507383.63,47507383.63,null,297553054.66,297553054.66,null,null,null,null,8,22,22,240,D,PGD,2,2.1,2016,2,2016,1,03,31
2016-03-31,19205768,19205770,Federal Fund Receipts and Outlays on the Basis of Table 4 & 5,128085217882.94,237302924035.67,-109217706152.73,925408304563.23,1515440102113.17,-590031797549.94,null,null,null,8,23,23,260,D,SL,2,2.2,2016,2,2016,1,03,31
2016-03-31,null,19205771,Net Budget Receipts & Outlays,227847826961.33,335890557700.11,-108042730738.78,1476218421677.47,1937261986824.28,-461043565146.81,null,null,null,8,24,24,280,T,SL,1,3,2016,2,2016,1,03,31
2016-03-31,19205748,19205759,Military Advances,3020992522.10,2693512034.43,327480487.67,16824737975.76,15018222616.59,1806515359.17,null,null,null,8,12,12,120,D,PG,2,1.11,2016,2,2016,1,03,31
2016-03-31,19205748,19205749,Airport and Airway,1182529257.36,1184566036.18,-2036778.82,6501446960.96,6889234801.47,-387787840.51,12715552000.00,12974020000.00,12923740000.00,8,2,2,20,D,PG,2,1.1,2016,2,2016,1,03,31
2016-03-31,19205748,19205750,Black Lung Disability,46278692.37,17066000.67,29212691.70,253416289.73,86562024.30,166854265.43,null,null,null,8,3,3,30,D,PG,2,1.2,2016,2,2016,1,03,31
2016-03-31,19205748,19205751,Federal Disability Insurance,14022849053.83,12106313804.61,1916535249.22,66355890919.42,72753658578.47,-6397767659.05,41638037000.00,33552875000.00,35365945000.00,8,4,4,50,D,PG,2,1.3,2016,2,2016,1,03,31
2016-03-31,19205748,19205752,Federal Employees Life and Health,null,-15296956.47,15296956.47,null,-894106240.58,894106240.58,66978562687.98,67863594311.08,67879709619.56,8,5,5,60,D,PG,2,1.4,2016,2,2016,1,03,31
2016-03-31,19205748,19205753,Federal Employees Retirement,2911116953.13,6924229455.02,-4013112501.89,31554800109.69,41894409398.26,-10339609288.57,750504656675.91,884784344879.72,880772329231.18,8,6,6,70,D,PG,2,1.5,2016,2,2016,1,03,31
2016-03-31,19205748,19205758,Highways,3265774638.79,3765474301.13,-499699662.34,88902523922.53,22834441960.74,66068081961.79,7667195596.38,76119637291.89,75839411930.68,8,11,11,110,D,PG,2,1.10,2016,2,2016,1,03,31
2016-03-31,19205748,19205760,Military Retirement,2352345256.82,4771468528.51,-2419123271.69,94663990804.93,28600423720.43,66063567084.50,530960108323.38,601296434400.39,598867886807.23,8,13,13,125,D,PG,2,1.12,2016,2,2016,1,03,31
2016-03-31,19205748,19205761,Railroad Retirement,643871786.89,1226997299.97,-583125513.08,3111145355.70,6855200082.34,-3744054726.64,2759306000.00,2315946000.00,2323226000.00,8,14,14,130,D,PG,2,1.13,2016,2,2016,1,03,31
2016-03-31,19205748,19205762,Unemployment,566933061.97,3938652022.54,-3371718960.57,17117861187.72,19552258145.88,-2434396958.16,44368387000.00,45030048000.00,41949118000.00,8,15,15,150,D,PG,2,1.14,2016,2,2016,1,03,31
2016-03-31,19205748,19205763,Veterans Life Insurance,2536075.46,116456723.18,-113920647.72,135156295.90,495489333.55,-360333037.65,6694218000.00,6445434000.00,6336703000.00,8,16,16,160,D,PG,2,1.15,2016,2,2016,1,03,31
2016-02-29,18413797,18413806,Hazardous Substance Superfund,19854986.89,24959335.59,-5104348.70,844026775.88,461004907.16,383021868.72,5205987502.50,5557428608.67,5510176859.75,8,10,10,105,D,PG,2,1.9,2016,2,2016,1,02,29
2016-02-29,18413797,18413807,Highways,4046111952.79,3253879472.68,792232480.11,85636749283.74,19068967659.61,66567781624.13,7667195596.38,75031525339.10,76119637291.89,8,11,11,110,D,PG,2,1.10,2016,2,2016,1,02,29
2016-02-29,18413797,18413815,Less: Interfund Transactions,39302673056.75,39302673056.75,null,443536795653.29,443536795653.29,null,null,null,null,8,19,19,200,D,SLD,2,1.18,2016,2,2016,1,02,29
2016-02-29,18413797,18413799,Black Lung Disability,37886797.18,17029117.91,20857679.27,207137597.36,69496023.63,137641573.73,null,null,null,8,3,3,30,D,PG,2,1.2,2016,2,2016,1,02,29
2016-02-29,18413797,18413800,Federal Disability Insurance,11861107751.14,12137315182.24,-276207431.10,52333041865.59,60647344773.86,-8314302908.27,41638037000.00,33872138000.00,33552875000.00,8,4,4,50,D,PG,2,1.3,2016,2,2016,1,02,29
2016-02-29,18413797,18413813,All Other Trust,1027373597.95,387312779.80,640060818.15,3211131620.67,2196320247.03,1014811373.64,25560700339.72,26396927423.57,26818354800.17,8,17,17,170,D,PG,2,1.16,2016,2,2016,1,02,29
2016-02-29,18413797,18413814,Total Trust Fund Receipts and Outlays and Investments Held from Table 6-D,130654065474.34,152125292318.65,-21471226844.31,894584303689.14,766770523469.84,127813780219.30,4523287836125.87,4820895587725.87,4801100196543.00,8,18,18,190,T,SLU,2,1.17,2016,2,2016,1,02,29
2016-02-29,18413797,18413816,Trust Fund Receipts and Outlays on the Basis of Tables 4 & 5,91351392417.59,112822619261.90,-21471226844.31,451047508035.85,323233727816.55,127813780219.30,null,null,null,8,20,20,220,D,SL,2,1.19,2016,2,2016,1,02,29
2016-02-29,null,18413797,"Trust Receipts, Outlays, and Investments Held:",null,null,null,null,null,null,null,null,null,8,1,1,10,S,SL,1,1,2016,2,2016,1,02,29
2016-02-29,18413797,18413798,Airport and Airway,1360983492.49,1140600807.05,220382685.44,5318917703.60,5704668765.29,-385751061.69,12715552000.00,12687136000.00,12974020000.00,8,2,2,20,D,PG,2,1.1,2016,2,2016,1,02,29
2016-02-29,18413797,18413801,Federal Employees Life and Health,null,-424554311.03,424554311.03,null,-878809284.11,878809284.11,66978562687.98,67527710929.10,67863594311.08,8,5,5,60,D,PG,2,1.4,2016,2,2016,1,02,29
2016-02-29,18413797,18413802,Federal Employees Retirement,2999904450.33,6909878029.51,-3909973579.18,28643683156.56,34970179943.24,-6326496786.68,750504656675.91,888699658969.18,884784344879.72,8,6,6,70,D,PG,2,1.5,2016,2,2016,1,02,29
2016-02-29,18413797,18413803,Federal Hospital Insurance,17899305205.09,23620734087.91,-5721428882.82,112691369279.52,114640446685.97,-1949077406.45,195457769000.00,199996610000.00,194220741000.00,8,7,7,80,D,PG,2,1.6,2016,2,2016,1,02,29
2016-02-29,18413797,18413804,Federal Old-Age and Survivors Insurance,50817943550.80,63571911871.06,-12753968320.26,323437211171.48,315922653655.69,7514557515.79,2766649222000.00,2787040088000.00,2774327977000.00,8,8,8,90,D,PG,2,1.7,2016,2,2016,1,02,29
2016-02-29,18413797,18413805,Federal Supplementary Medical Insurance,29720788840.19,29488234008.71,232554831.48,156994822317.97,156193742802.31,801079515.66,66128134000.00,69569594000.00,69840613000.00,8,9,9,100,D,PG,2,1.8,2016,2,2016,1,02,29
2016-02-29,18413797,18413808,Military Advances,2545075328.91,2391934514.04,153140814.87,13803745453.66,12324710582.16,1479034871.50,null,null,null,8,12,12,120,D,PG,2,1.11,2016,2,2016,1,02,29
2016-02-29,18413797,18413809,Military Retirement,2121326639.79,4805754457.64,-2684427817.85,92311645548.11,23828955191.92,68482690356.19,530960108323.38,603982962456.25,601296434400.39,8,13,13,125,D,PG,2,1.12,2016,2,2016,1,02,29
2016-02-29,18413797,18413810,Railroad Retirement,-149518662.94,1116658368.95,-1266177031.89,2467273568.81,5628202782.37,-3160929213.56,2759306000.00,2394765000.00,2315946000.00,8,14,14,130,D,PG,2,1.13,2016,2,2016,1,02,29
2016-02-29,18413797,18413811,Unemployment,6333768348.63,3601183924.91,2732584423.72,16550928125.75,15613606123.34,937322002.41,44368387000.00,41617293000.00,45030048000.00,8,15,15,150,D,PG,2,1.14,2016,2,2016,1,02,29
2016-02-29,18413797,18413812,Veterans Life Insurance,12153195.10,82460671.68,-70307476.58,132620220.44,379032610.37,-246412389.93,6694218000.00,6521750000.00,6445434000.00,8,16,16,160,D,PG,2,1.15,2016,2,2016,1,02,29
2016-02-29,18413817,18413818,Less: Interfund Transactions,46317364.63,46317364.63,null,250045671.03,250045671.03,null,null,null,null,8,22,22,240,D,PGD,2,2.1,2016,2,2016,1,02,29
2016-02-29,null,18413817,Total Federal Fund Receipts and Outlays,77841780462.24,248984555324.29,-171142774862.05,797573132351.32,1278391746978.65,-480818614627.33,null,null,null,8,21,21,230,T,SL,1,2,2016,2,2016,1,02,29
2016-02-29,18413817,18413819,Federal Fund Receipts and Outlays on the Basis of Table 4 & 5,77795463097.61,248938237959.66,-171142774862.05,797323086680.29,1278141701307.62,-480818614627.33,null,null,null,8,23,23,260,D,SL,2,2.2,2016,2,2016,1,02,29
2016-02-29,null,18413820,Net Budget Receipts & Outlays,169146855515.20,361760857221.56,-192614001706.36,1248370594716.14,1601375429124.17,-353004834408.03,null,null,null,8,24,24,280,T,SL,1,3,2016,2,2016,1,02,29
2016-01-31,null,18097188,"Trust Receipts, Outlays, and Investments Held:",null,null,null,null,null,null,null,null,null,8,1,1,10,S,SL,1,1,2016,2,2016,1,01,31
2016-01-31,18097188,18097189,Airport and Airway,1104878203.62,1302609927.58,-197731723.96,3957934211.11,4564067958.24,-606133747.13,12715552000.00,13312158000.00,12687136000.00,8,2,2,20,D,PG,2,1.1,2016,2,2016,1,01,31
2016-01-31,18097188,18097190,Black Lung Disability,48707000.00,17565240.85,31141759.15,169250800.18,52466905.72,116783894.46,null,null,null,8,3,3,30,D,PG,2,1.2,2016,2,2016,1,01,31
2016-01-31,18097188,18097191,Federal Disability Insurance,13654397367.98,6150376994.44,7504020373.54,40471934114.45,48510029591.62,-8038095477.17,41638037000.00,26101444000.00,33872138000.00,8,4,4,50,D,PG,2,1.3,2016,2,2016,1,01,31
2016-01-31,18097188,18097196,Federal Supplementary Medical Insurance,28568673492.82,28100627513.28,468045979.54,127274033477.78,126705508793.60,568524684.18,66128134000.00,69204786000.00,69569594000.00,8,9,9,100,D,PG,2,1.8,2016,2,2016,1,01,31
2016-01-31,18097188,18097197,Hazardous Substance Superfund,814105295.68,122782607.03,691322688.65,824171788.99,436045571.57,388126217.42,5205987502.50,4918180624.41,5557428608.67,8,10,10,105,D,PG,2,1.9,2016,2,2016,1,01,31
2016-01-31,18097188,18097198,Highways,73401675072.45,2968681529.47,70432993542.98,81590637330.95,15815088186.93,65775549144.02,7667195596.38,5856150266.65,75031525339.10,8,11,11,110,D,PG,2,1.10,2016,2,2016,1,01,31
2016-01-31,18097188,18097199,Military Advances,3057308440.00,2145896998.57,911411441.43,11258670124.75,9932776068.12,1325894056.63,null,null,null,8,12,12,120,D,PG,2,1.11,2016,2,2016,1,01,31
2016-01-31,18097188,18097200,Military Retirement,2629328592.68,369996268.10,2259332324.58,90190318908.32,19023200734.28,71167118174.04,530960108323.38,601450976438.92,603982962456.25,8,13,13,125,D,PG,2,1.12,2016,2,2016,1,01,31
2016-01-31,18097188,18097201,Railroad Retirement,395373495.44,1050382788.96,-655009293.52,2616792231.75,4511544413.42,-1894752181.67,2759306000.00,2291615000.00,2394765000.00,8,14,14,130,D,PG,2,1.13,2016,2,2016,1,01,31
2016-01-31,18097188,18097192,Federal Employees Life and Health,null,-121241408.60,121241408.60,null,-454254973.08,454254973.08,66978562687.98,67316754497.33,67527710929.10,8,5,5,60,D,PG,2,1.4,2016,2,2016,1,01,31
2016-01-31,18097188,18097193,Federal Employees Retirement,2613949633.61,7137253706.35,-4523304072.74,25643778706.23,28060301913.73,-2416523207.50,750504656675.91,893092585123.96,888699658969.18,8,6,6,70,D,PG,2,1.5,2016,2,2016,1,01,31
2016-01-31,18097188,18097194,Federal Hospital Insurance,27753873902.56,21906581571.86,5847292330.70,94792064074.43,91019712598.06,3772351476.37,195457769000.00,193749285000.00,199996610000.00,8,7,7,80,D,PG,2,1.6,2016,2,2016,1,01,31
2016-01-31,18097188,18097195,Federal Old-Age and Survivors Insurance,69936948252.22,43626604402.27,26310343849.95,272619267620.68,252350741784.63,20268525836.05,2766649222000.00,2760517758000.00,2787040088000.00,8,8,8,90,D,PG,2,1.7,2016,2,2016,1,01,31
2016-01-31,18097188,18097202,Unemployment,2235905015.10,3346221206.63,-1110316191.53,10217159777.12,12012422198.43,-1795262421.31,44368387000.00,43395265000.00,41617293000.00,8,15,15,150,D,PG,2,1.14,2016,2,2016,1,01,31
2016-01-31,18097188,18097203,Veterans Life Insurance,6098237.50,85080923.80,-78982686.30,120467025.34,296571938.69,-176104913.35,6694218000.00,6600187000.00,6521750000.00,8,16,16,160,D,PG,2,1.15,2016,2,2016,1,01,31
2016-01-31,18097188,18097204,All Other Trust,694396612.37,616868817.98,77527794.39,2183758022.72,1809007467.23,374750555.49,25560700339.72,26527663909.81,26396927423.57,8,17,17,170,D,PG,2,1.16,2016,2,2016,1,01,31
2016-01-31,18097188,18097205,Total Trust Fund Receipts and Outlays and Investments Held from Table 6-D,226915618614.03,118826289088.57,108089329525.46,763930238214.80,614645231151.19,149285007063.61,4523287836125.87,4714334808861.08,4820895587725.87,8,18,18,190,T,SLU,2,1.17,2016,2,2016,1,01,31
2016-01-31,18097188,18097206,Less: Interfund Transactions,120081888740.42,120081888740.42,null,404234122596.54,404234122596.54,null,null,null,null,8,19,19,200,D,SLD,2,1.18,2016,2,2016,1,01,31
2016-01-31,18097188,18097207,Trust Fund Receipts and Outlays on the Basis of Tables 4 & 5,106833729873.61,-1255599651.85,108089329525.46,359696115618.26,210411108554.65,149285007063.61,null,null,null,8,20,20,220,D,SL,2,1.19,2016,2,2016,1,01,31
2016-01-31,null,18097208,Total Federal Fund Receipts and Outlays,206948977083.97,259875018094.54,-52926041010.57,719731351889.08,1029407185929.51,-309675834040.43,null,null,null,8,21,21,230,T,SL,1,2,2016,2,2016,1,01,31
